`eMe,𒅴,𒅴,𒅴,𒅴,𒀀𒈠fame™ 𒅤	/ cδunge,meme KA×ME CU×NGE:tongue! langue 'mål      𒀀𒈠𒌅 famatu: pheme mouth~tongue,𒅴𒄀 eMe+GI=[sumerian] language,"NUNDUM  𒅻	KA×NUN=lip, rim | SU6 = bread",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
en,𒂗,𒂗,𒂗,𒂗,*Man'kind,lord / priest         rulers @ Sumer    vs 𒀭 ,*EN.LÍL EN.KI EN.GURUN EN.ZU Enheduana,,,,,,,,,,,,,,,,,,,,,,,,,,
in,𒅔,𒅔,𒅔,𒅔,*SCHIN! <> 𒉌 NI,schinden, schänden!,,,,,,,,,,,,,,,,,,,,,,,,,,
NA4 NI,𒉌 ,𒉌 ,𒉌 ,𒉌 ,Ihn  𒀀𒉌!,see above,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na,𒈾,𒈾,𒈾,𒈾,Nau,see above,𒉆 nam?   𒅘 NAG?,,,,,,,,,,,,,,,,,,,,,,,,,,
nu / né ¬   HR! ,𒉡,𒉡,𒉡,𒉡,你 nǐ @ AKK,offspring Heer, quer, querre, war, hostilities vs 𒉽, 𒉺𒉡 Vor-her?  Streit Nono:genitals, sperm,nu.kur.ut = KÚR st.rei.t ? strategem? kirre guerre,,,,,,,,,,,,,,,,,,,,
nam,𒉆,𒉆,𒉆,𒉆,NAM *oMEN nome!! <> 𒈾𒈬,*Omen: destiny!  Nome:district! νομός,,,,,,,,,,,,,,,,,,,,,,,,,,,
*FIRTh 1.  'NUN',𒉣,𒉣,𒉣,𒉣,fìrt:first,foot,feet,fight (f)irîtu=Fort Eridu!!,first, 1st, Fürst, force!, foremost, famos, best  <> en, nin  alt ƒƒ ??,𒉣𒆠=f(Eridu),,,,,,,,,,,,,,,,
NUN NAUN,𒉣,𒉣,𒉣,𒉣,AB.zea vs Naun,𒀊 Naun : know 𒀊𒍪,,,,,,,,,,,,,,,,,,,,,,,,,,,
nir.gal,𒉪,𒉪,𒉪,𒉪,𒉣NUN:best,strong,NUN ^ NUN = 𒉣 = best,,,,,,,,,,,,,,,,,,,,,,,,,,
NIN.DA! NÍNDA,𒉒,𒉒,𒉒,𒉒,*Nina <> Kinda!,𒉓ŠÀM~seed,∑,ShAm𒉓𒉔𒉖GEN.EVE! darling,,,,,,,,,,,,,,,,,,,,,,,,,
NIM,𒉏,𒉏,𒉏,𒉏,NIMM! neben!  𒂊𒉏Nomen!,take 𒉐 TÙM  ELAM Bee …,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA4 LUL lip,𒈜,𒈜,𒈜,𒈜,LÖS! lys      *Gnaistone ƒ,stone   gNaston!! ++ gnost ghost knistern? gaia geist? <<< ,𓅓night-demon?,,,,,,,,,,,,,,,,,,,,,,,,,,
NA2,𒈿,𒈿,𒈿,𒈿,NAX (Nyx),Nacht: lie, lay, put, bed, bad, ill<>gig:sick,,,,,,,,,,,,,,,,,,,,,,
NINDA, sa,𒃻,𒃻,𒃻,𒃻,𒃻 NÍG, Nig, GAR ~ SUR 𒋩 assur,nan bread,TEE,DA!!!!!!!!!!!!!,,,??,---,miàntuán,团,caik:cyc[cicular]=Teig,,,,,,,,,,,,,,,
niš,𒈩?,,,,miš meš Mensch,<> gil.ga.mesh 𒈩,,??,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/P/ <> B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pád/t,píd/t,𒁁,𒁁,𒁁,𒁁,pod,see above,!,plus?,,,,,,,,,,,,,,,,,,,,,,,,
Pa pha pi bea ḫadt 𓌂 sceptre!,𒉺,𒉺 vs 𒃰,𒉺,𒉺,pa:punch,bat,beat,bi 𐎔 PU! 𐎲Ba𒁀,see above,pHat=head 1st 匹 pǐ π vs CUT 𒃰 vs ES 𒄑,"PhR 𓁶 foreHead   vs 𓁷 obHerr leader Bhlai? 𒉺𒉡 Vor-her? GIDRU ""staff, sceptre"", UGULA ""overseer"", GARZA ""office""",𐎔 PU!,𐎲Ba 𐎳 Fa! 𐎱Pa,,,,,,,,,,,,,,,,,,,,
PÚ+ / TÚL,𒇥,𒇥,𒇥,𒇥,POOL <> pure(erz),see above   kas.pure𒆬𒇥 ,𒇥PU~𐎲+𒌋=BU in Ullikummi ,,,,,,,,,,,,,,,,,,,,,,,,,,
pé pe pí bi,𒁉,𒁉,𒁉,𒁉,BI: bier!,BI: beer,啤酒 píjiǔ,a-pe-e-ez = a’whos poz woz vs vez,,,,,,,,,,,,,,,,,,,,,,,,,
PÙ bù 𓊪 𒇥 vs 口,𒅤,𒅤,𒅤,𒅤,pu bu phou <> KA 𒅗 𒃸 mouth,口 vs 𓊪 pu 𒇥 pool!  𒀀𒈠fame™ pheme!  ,𒀀𒈠𒌅 famatu → matter,mouth,mot 𒅗,𒅗 KAu :mouth:tongue:language 𒅴 'eme',,,𒀀𒈠𒌅,,,,,,,,,,,,,,,,,,,,
p/bíl,𒉋,𒉋,𒉋,𒉋,GIBIL / *NEW ~ 𒉈 NE,new!     NE 𒉈 → 'new' 𒉋 !  Bír → BÍL,gen?,,,,,,,,,,,,,,,,,,,,,,,,,,
PAD (ŠUK),𒉻,𒉻,𒉻,𒉻,ŠUK vs asSUR 𒃻,pad: pie'th pierce into bits,,,,,,,,,,,,,,,,,,,,,,,,,,,
pir → bar confusion,,,,,<>𒁀𒇥𒆬𒌓𒍐 ,kubarbar,silber,pore<>Urδu=Erz! pure Kupfer etc,,,,,,,,,,,,,,,,,,,,,,,,,
pu bur12 pia TÚL GID2,𒁍,𒁍,𒁍,𒁍,pull:tear~zieh,putear: long,𒁍 <> 𒈲 snake 𒅔 IN rapist,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,𒉼,𒉼,𒉼,𒉼,*WAN,𒉼 WAN!? VAN PHAN PAN 𒉼,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/R/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
řá *run DU 𓂻 *gir, gin,𒁺,𒁺,𒁺,𒁺, → *GIR,GIN,IRan, run  𓂻 , vs raise 𒁺 sunrise Hora+gir ~ 𒌓𒁺*Horizon jour DU:dawn!,<> 𒁽du:run,,,,,,,,,,,,,,,,,,,,,,
rad/t,𒋥,𒋥,𒋥,𒋥,see above,,R?,,,,,,,,,,,,,,,,,,,,,,,,,,
riš Rash,𒊕,𒊕,𒊕,𒊕,šag,,sag=sprich QED,-> 𒅗 KA = chat,,,,,,,,,,,,,,,,,,,,,,,,,
ra,𒊏,𒊏,𒊏,𒊏,𓂋,𒊏 RA re 𓂋  'auxilirary' , beat, thrash reis? rasseln,,,,,,,,,,,,,,,,,,,,,,,,,
IGI voeye / ši ,𒅆,𒅆,𒅆,𒅆,igi = voEYE / SEE phoi! fa' fi' vi.sion ,see  𒅆𒄿she!  HUL𒅆𒌨 ghoul:evil 𒅆𒉡vice,𒅆𒊒=find 'pad'  -the -ttle  eyst:first,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Š/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ša' shad,𒊭,𒊭,𒊭,𒊭,that! *heart ~ 𒊮 = 𒄮sHar+T!  Lieb𒇷♡KID 𒊭,that which heart 𒊮 'variant! <?> 𒊹 ~𒄮~𒐼 shar ?      ,𒇷li/ta 𒊭≠𒋫ta 𒁴 tim,,,,,,,,,,,,,,,,,,,,,,,,,,
SHU ŠU SU CU,𒋗,𒋗,𒋗,𒋗,CHEUr  ,,su = sein 𓆑    𓋴 causative!!,,,,,,,,,,,,,,,,,,,,,,,,,,
šú thu,𒋙,𒋙,𒋙,𒋙,𒁹+𒌋 𐎘 THANNA þ Thorn,su:zu/whose,cu kurz cul: klein <> Schuh!,,,,,,,,,,,,,,,,,,,,,,,,,,
SÙR,𒄮,𒄮,𒄮,𒄮,*cyr.cle,<> 𒊮 = 𒄮sHar+T!,𒐬 SHARU (ŠÁR×U)=36.000,,,,,,,,,,,,,,,,,,,,,,,,,,
šamš,𒌓,𒌓,𒌓,𒌓,sun <> uTUM autumn time,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUM  ŠUM2 SI3,𒋧,𒋧,𒋧,𒋧,∑ SHI 十 10*10 !!,give! <<  fashion!?  **fisch-schwarm??,SAN Sir=Zar 𒊬𒊒 SAR+RU  𒊬 Scr: scribe,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠAR_2  KHR?,𒊹 ,𒊹 ,𒊹 ,𒊹 ,ŠAR DarKer𓐍,𒊹 ~𒄮~𒐼~𒊮 ?,<> ŠAR = Schar:Zar!!! ŠAR = sehr viel !!! = GaR: groß!! GaL,,,,,,,,,,,,,,,,,,,,,,,,,,
SAR,𒐼,𒐼,𒐼,𒐼,~ NÍG 𒃻 GAR ≠ (a)šur𒋩,<> Ashar  𒃻  Assur 𒀸𒋩 ,4 𒐾 𒐿 𒐽 𒇹 𒐉𒍝 Limmu / Niggar 𒃻,,𐎒 SAMKA,,,,,,,,,,,,,,,,,,,,,,,,
ŠA_3  ŠAG_4,𒊮 ,𒊮 !,𒊮 ,𒊮 ,*heart ~ 𒊮 = 𒄮sHar+T!,≠ 𒇻 𒇉  Erz 🜠 𒍏 ≠ 𒊬 Scr~ 𒌙 ~ 𒌣 Schmied,Erz?!?!,,,,,,,,,,,,,,,,,,,,,,,,,,
ši igi,𒅆,𒅆,𒅆,𒅆,SHE SEE 𐎌 SHIN 𐎰 THA  𒊩cun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI♀~ 𒈦,𒋾,𒋾,𒋾,𒋾,𓋹 体 TI/JA =leben!  𓍘𓏤 -ty 𒀭𒋾divinIty 𒁴,身体 shēntǐ   vs copper urus Erz 🜠 𒍏  Adjective -ty,Anna.Tiamat 𒀭𒋾𒊩𒆳 <> Tianis Anahid	=♀=𒋾~𒊩𒆳  <> 𒍢 | 𒍣𒁴zitim:easy live-tum ,,,,,,,,,,,,,,,,,,,,,,,,,,
eš,𒌍 𒐁 𒊺,𒐁𒌍,𒐁𒌍,𒐁𒌍,UŠU3,30 SIN = moons ! ,3*10 shi =  𒌍30 = SIN = moon (UŠU3 vs UTU 🌣) lu:larden?,,,,,,,,,,,,,,,,,,,,,,,,,,
ez/iz,𒄑,𒄑,𒄑,𒄑,,see above (easy),,,,,,,,,,,,,,,,,,,,,,,,,,,
SIƒ,𒋛,𒋛,𒋛,𒋛,FI* 𓂭  SIEDEN++,fill-horn, finger, fret | fill, load up, SIEDEN++,Hor <> 𓃛 FL*  ?𓎔 𓎕,<>,,,,,,,,,,,,,,,,,,,,,
SA, sham,𒊓,𒊓,𒊓,𒊓,~𒌑 vs su 𒋢,sú𒍪,su4𒋜 ša𒊭 sa 𒊓ihr!,,dho : saan=down,,,,,,,,,,,,,,,,,,,,,,,
ŠAḪ šul ,𒋚,𒋚,𒋚,𒋚,šaḫul: Sau 🐖 🐷 ++,ŠUBUR,sau  vs 𒋞Sig4=Ziegel! / Schulter,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠID *CUR,𒋃,𒋃,𒋃,𒋃,*CUR 𒋃 ~ 𒆬  ŠID ≠ nesaĝ2 ¬ 𒆷  ¬ lil 𒇳𒇲,∑id: count 𓊋#𓐝𓐞½quarter 𒅗𒋃 con.quer!,La𒆷 ≠ ŠID shid 𒋃 silaĝ [body part]𒆂𒊠		 𒋄 ÚMBISAG 𒋅   𒃧	ga+shid 𒉠nisag  vs khand,,,,,,,,,,,,,,,,,,,,,,,,,,
Š 𓋴 G uš 𒍑→𒂷  𓂸→𓂺 *iss,𒍑 ,𒍑 ,𒍑 ,𒍑 ,𓋴 Š 𒂷𒍑 GENUS penis 𒍑→𒂷  𓂸→𓂺 ,→ 𓋴 -us : male  [lean,drag,follow,together] shekel 𓂸 , 𒂼GAIA   e.g. 𒁕𒉡𒍑 dom'nus:judge,,𐎂 G,𐎥GA 𐎦GU,,,,,,,,,,,,,,,,,,,,
šag/k,𒊕,𒊕,𒊕,𒊕,SAG=riš,rash,,rash=Rassel-Kopf,sag=sprich QED -> 𒅗 KA = chat,,,,,,,,,,,,,,,,,,,,,,,,
šal,𒊩,𒊩,𒊩,𒊩,*Cun  MUNUS mound! ~mumu,cunus cone cunt … ! gwen gwoman,𒊩 mamas mumu whomb mutter mund   vs 𒂖 EL nǚ 女奴 =  mu/nú = Sklavin <> Berg mound mount mont ,MUNUS (𒊩) and TÚG (𒌆) = NIN, lady Mu.tee? Mutter? ma.ter? 𒂖 ELle OWL,,,,,,,,,,,,,,,,,,,,,,,,
*scu,𒍮,𒍮,𒍮,𒍮,*scu,re-ṣu-ú-a 𒊑𒍮𒌑𒀀 rescuer,,,,,,,,,,,,,,,,,,,,,,,,,,,
šam, UND!  𓎛𓆰𓈖 ,𒌑,𒌑,𒌑,𒌑,ú šam # ∑UM com sym  𓎛𓆰𓈖 !!! ~ sHemp Samen,`und`!!! same 𒄯? sHamp™  QED  𓎛𓆰𓈖 plant(s), food, bread, loaf, grass, herb, pasture, firewood  ???,,,,,,,,,,,,,,,,,,,
šàm,𒉓,𒉓,𒉓,𒉓,∑ sum=price * samen scham,see above,,,,,,,,,,,,,,,,,,,,,,,,,,,
šab/p,𒊸 ,𒊸 ,𒊸 ,𒊸 ,𒆚 KAM2 , numeric?,<> saat,,,,,,,,,,,,,,,,,,,,,,,,,,
šar,𒊬,𒊬,𒊬,𒊬,SAR SAAT *SCR !,scribe, write! scratch~scharren,)   scrub/Herb𓆰nat.šar=green/Saat <> garden,,,,,,,,,,,,,,,,,,,,,,,,,
šar,𒊹 ,,,,sehr schwer ∑# Schar: 3600 ,šar 360° share/shyr:circle~∑world    šar ~ ghar 𓐍  šar ~ Ɣwar Schwall 𓅨𓅩 Schar very 𒃲𒀝 [𒊹 (60x60]),𒐬 36.000 ŠARU   šar schwer𒊹schwarz  SHARA2 SUN/RAY!    sarƔ:zahl-reich𓌗 ∑some𓅨𓅩=Summer shar𒊬=green garden	,,,,,,,,,,,,,,,,,,,,,,,,,,
šìp,??,,,,𒉺𒇻 <> sipad = shepherd,<> 𒇬? lagar:priest,,,,,,,,,,,,,,,,,,,,,,,,,,,
šir,𒋓,𒋓,𒋓,𒋓,HoŠIR!!!  ,testicle chussia الخصية ihossa:castrate إخص  Hoden ~ Hosen  <> ball, bulb   ,𒋔syringe?      ,,,,,,,,,,,,,,,,,,,,,,,,,
šum / TAG,𒋳,𒋳,𒋳,𒋳,,attack tackle, touch, t/hekeln,,,,,,,,,,,,,,,,,,,,,,,,,
šá,𒃻,𒃻,𒃻,𒃻,sa, she, sei!,,,,,,,,,,,,,,,,,,,,,,,,,,
šur,𒋩,𒋩,𒋩,𒋩,Zar Assur 𒀸𒋩 ! Master!?,rain milk squeeze?,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠU,𒋗,𒋗,𒋗,𒋗,vs sa 𒊓~shum𒌑 vs su 𒋢,sú𒍪,su4𒋜<>si𒋛,see above,dho,,,,,,,,,,,,,,,,,,,,,,,,
ŠITA,𒋖,𒋖,𒋖,𒋖,??,priest, ~ figurine  𒋖 ~  𒇬? lagar:priest,,,,,,,,,,,,,,,,,,,,,,,,,,
SIG,𒋝,𒋝,𒋝,𒋝,zig / sick,vs SI,zigzag𒋞Ziegel=Sig4!!!,,,,,,,,,,,,,,,,,,,,,,,,,,
SAR,𒊬,𒊬,𒊬,𒊬,📗SCRibe,(suffixed)plant 🌲 sar=green gar.den,herb sar=green sherb shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,
SÍG SI+G,𒋠,𒋠,𒋠,𒋠,silk / Zeug,wool,zeug,,,,,,,,,,,,,,,,,,,,,,,,,,
SA ,𒊓 ,𒊓 ,𒊓 ,𒊓 ,<> 𒃻 sa: sie,Sehne: 'braided' DET,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUḪUR ,𒋦 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMAŠ ,𒋨 ,,,,,Sumerian?,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUM ,𒋧 ,,,,cast!?,Summe 𒌍 ∑ 10 shi !,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠEŠ (ÙRI),𒋀,𒋀,𒋀,𒋀,~ 𒌶 ,SIS.terƒ : pcus! brother, asSIStant, standard of Ur! ,vs 𒊩𒆪nina sister, queen, lady  vs 𒂼 Gaia=mAma, mother, femme! vs fain:man,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTT<>D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t/dáš,t/diš,𒁹,𒁹,𒁹,𒁹,T ,-''-,T !!!,,,,,,,,,,,,,,,,,,,,,,,,,
tar,𒋻,𒋻,𒋻,𒋻,,-''-,𓏛,,,,,,,,,,,,,,,,,,,,,,,,,,
tab/p,dáb/p,𒋰,𒋰,𒋰,𒋰,TAB,-''-,TT !,,,,,,,,,,,,,,,,,,,,,,,,,
tab/p,dáb/p,𒋰,𒋰,𒋰,𒋰,DOUBle tau 2,,TT ! tau:two 2 taur:male,𒉌ni𒃻2<>er chinese?  VS 𒈫MIN,,,,,,,,,,,,,,,,,,,,,,,,
TA ,𒋫,𒋫,𒋫,𒋫,ta~DU!~de : von! ,𒀜𒋫 1) Vater  2) Ante'tu = you! 3) dá what? 4) ∑teuer?,TAUR!,TAUR 𒋫 vs 𒄞GUD=COW,,,,,,,,,,,,,,,,,,,,,,,,,
te,𒋼,𒋼,𒋼,𒋼,??? TE, TEMEN, TEN, MUL2, TEĜ3,??? [cheek, penetrate, membrane, pierce, approach, land],,,,,,,,,,,,,,,,,,
tàš ÁŠ (ZÍZ) *Cyrs,𒀾,𒀾,𒀾,𒀾,TES : T+ASH  𒀾𒋙as:because!,curse! <> KIS 𒆦court! <>KurS,kuš 𒅖   tomb  𒅖 ,~E!?!,,,,,,,,,,,,,,,,,,,,,,,,,
tin/tén DIN DON,𒁷,𒁷,𒁷,𒁷,DON ++,donner / tenner = give ™ vs take 𒉆,𒈾𒁷 Don!,,,,,,,,,,,,,,,,,,,,,,,,,,
tu tum,𒌅,𒌅,𒌅,𒌅,-tum -ta♀ !! TUCH! 𓋲𓋳  TU/DO/DU!?,-tum -dom -ta♀  little <> LI.TU𒇷𒌅,Weiblicher Suffix ! 𓏏 / Abstraktum   LI.TU𒇷𒌅 Turtle-dove     𒌁 tir:trees  ,,,,,,,,,,,,,,,,,,,,,,,,,,
t/daḫ, tuḫ,𒈭,𒈭,𒈭,𒈭,Mu*Mu 𒈬𒈬 vs  𒀮 𒀯  vs 𒁖,𒈬more,mas : ADD! increase   vs MUL 𒀯,,,,,,,,,,,,,,,,,,,,,,,,,
tal / dal,𒊑,𒊑,𒊑,𒊑,*RIB! <> 𒅁 IB <> Ḫḫ,DAL 𓈋 𓈉 vs DAR:  𓏙𓂝  ort 'Reich  de vs à,Ra, rex = king,top 25,,,,,,,,,,,,,,,,,,,,,,,,
TAG TUKU5,𒋳,𒋳,𒋳,𒋳,take hold,down,... touch!,attack tackle hekel:TEX!  touch ,,,,,,,,,,,,,,,,,,,,,,,,,
TAK4 da13,𒋺,𒋺,𒋺,𒋺,take:(keep)-back,set aside, save, …,,,,,,,,,,,,,,,,,,,,,,,,,
t/dan,𒆗,𒆗,𒆗,𒆗,kal cul klein,see above,,,,,,,,,,,,,,,,,,,,,,,,,,,
tàš, út, aš,𒀾,𒀾,𒀾,𒀾,!?<  , curse,,,,,,,,,,,,,,,,,,,,,,,,,
tuk,𒌇,𒌇,𒌇,𒌇,δέχ, δεκτ  ,tüchtig+  duct?,powerful ( a2-tuku), proud | TUG = mood  heiraten+sing ,vs 𒂁 (DUG), Gefäß  rašû=receive [zeche] vs δίδ cess dext=hand,,,,,,,,,,,,,,,,,,,,,,
tin/tén,𒁷,𒁷,𒁷,𒁷,,-''-,,,,,,,,,,,,,,,,,,,,,,,,,,,
t/dim,𒁴,𒁴,𒁴,𒁴,δim <> sym shamur ham  *pio?𓇪𓇩 𒀠 𓎛𓆰𓈖  𓄬𓊽,post, pillar,  pole, binding, bond, plant  Tim->𒁴𒉿 Tiamat!,Säule 𒁵 salt,,,,,,,,,,,,,,,,,,,,,
tir/ter,𒌁,𒌁,𒌁,𒌁,*TREEs,wood, forest, trees! <> wood 𒄑 'C' Esche,≠ 𒇷Li𒌅TUl little,,,,,,,,,,,,,,,,,,,,,,,,
tíš,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
túl ƒ,𒇥,𒇥,𒇥,𒇥, → pool !,,ku?,uk?,,,,,,,,,,,,,,,,,,,,,,,,,
TÚG ,𒌆 𒉇 ,𒌆 𒉇 ,𒌆 𒉇 ,𒌆 𒉇 ,take took Tuch! ku, şubatu',garment,Tuch! tex 𒌨𒌆*kalb:kläff=dog,,,,,,,,,,,,,,,,,,,,,,,,,
TU7,𒄰,𒄰,𒄰,𒄰,,soup SU+B,,,,,,,,,,,,,,,,,,,,,,,,,,,
tum/dum/dom/ten,𒌈,𒌈,𒌈,𒌈,íp ép éb íb   *fluch(t) ?,íp:hip!! cross: middle , to curse, cross-beam: tomb!?,du4,dum:dunkel,,,,,,,,,,,,,,,,,,,,,,,
t/dub/p,𒁾,𒁾,𒁾,𒁾,Double TABlet,Double TABlet,,,,,,,,,,,,,,,,,,,,,,,,,,,
túr/dur,𒄙,𒄙,𒄙,𒄙,DUR,strip 𒄙 GU2 x KAK, DUR = strip  << GU 𒄘 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TAB squared ,𒋲 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u,𒌋,𒌋,𒌋,𒌋,u ,,U ,,,,,,,,,,,,,,,,,,,,,,,,,,
Ú, *çom,𒌑,𒌑,𒌑,𒌑,𓎛𓆰𓈖 *hanf *hemp <> *hamur,plant,,,,,,,,,,,,,,,,,,,,,,,,,,
ú , šam,𒌑,𒌑,𒌑,𒌑,U  об او 💧Eau,≠ und, zusam' 𒌑 tooth 𒍪𒌑💧Euphrates 𐎢𐎳𐎼𐎠𐎬𐎢, Ion~Yanaun  ,cu ko : ú-wa-nu-un = cuomen = come,<?> 𒌦 UN?,,,,,,,,,,,,,,,,,,,,,,
URU,𒌷,𒌷,𒌷,𒌷,UR,city,Ort UR! <> 𒆠KI Earth U+R?,𓊨 sit = Sitz city  𒂦Baut,,,,,,,,,,,,,,,,,,,,,,,,,
URUDU,𒍐,𒍐,𒍐,𒍐,*Urδ Erz,ORE, Erz: copper!!  𒍐≠♀ lol  @Eridu?,ERZ! E+R+c   <> udu:sheep,口 [口] kǒu(phon) + per? KOU.PI+    𒍐 ≠ 𒈩,,,,,,,,,,,,,,,,,,,,,,,,
UZU,𒍜,𒍜,𒍜,𒍜,ψsiru *bisra,meat/bone   (body part),,soma? <> 𒁘 <> 𒁮 Dame <> 𒉸 mut/blut ,,,,,,,,,,,,,,,,,,,,,,,,,
UB → up, qup, quan, corn, ár! 𓁷𐀣,𒌒,𒌒,𒌒,𒌒,up, ob, off, auf, a'way! 🙈   Qooph 𒌒𒂟 arise,qUP vs 𒄭gut,hight   corner! fame, praise, ruin     !?!? <<,𒋢𒌒 SU+UB : submerge → kiss …   *qup!  *Quan corn vs 角 jiǎo,,,,,,,,,,,,,,,
UD 𒌒<>𒌓 (sic?) ,𒌒,𒌒,𒌒,𒌒,haupt: hoch, hautum 𒄭hight,𒌒<>𒌓 (sic?)   UTU:heat (autumn) TUM:time  [𒌒NadelKopf → nard],,,,,,,,,,,,,,,,,,,,,,,,,,
ud,𒌓,𒌓,𒌓,𒌓,U / D / T / 'A' (alt),,vs C Kou 口!,,,,,,,,,,,,,,,,,,,,,,,,,,
ug, uk, PIRIĜ,𒊌,𒊌,𒊌,𒊌,~ 𒊊 Urs: bear,PIRIĜ: tiger  parther?,,,,,,,,,,,,,,,,,,,,,,,,,
úl=NU*BAL = nobel!,𒌌,𒌌,𒌌,𒌌,*royal,nobel,saxa  U-GUD, niĝul,royal rueal roady : nicht nah = distant!! <<<< 𒌌 rue <> 𒄀 reed<>𒁁nobel,𒃴 SUKUD <> 𒌌 sakkad 𒃴 GALAM 𒌌 Galant 𒄞 Gut,,,,,,,,,,,,,,,,,,,,,,,
um,𒌝,𒌝,𒌝,𒌝,,𒈩  UMES RID reed! read!  → stylus,,,,,,,,,,,,,,,,,,,,,,,,,,,
un, ug,𒌦,𒌦,𒌦,𒌦,UN:one 1 !!  ÙĜ  KALAM!,(black Sumer) People !,<>  𒈪 gíg2 black galle,,,,,,,,,,,,,,,,,,,,,,,,,
úr,𒌫,𒌫,𒌫,𒌫,𓂸 cUN Hannes,phallus?,basic, basis, base, roots, limbs, cover, river!?,,,,,,,,,,,,,,,,,,,,
ur ḪUL *hou  ,𒌨,𒌨,𒌨,𒌨,Hou(nd)   ur hUHR  ,hound 𒌨𒊏houra! <> ursa, arša, taur tier    𒅆𒌨nḫul:null !,𒌨maḫa= 𒌨𒈤 lion  mähn.hunt 虎 Hǔ    hound : 𒌨𒌆: a dog = k.l.b(kläff=dog,SEM) WTF,,,,,,,,,,,,,,,,,,,,,,,
UR_4,𒌴,𒌴,𒌴,𒌴,𓊖 !,,<> 𒆕,,,,,,,,,,,,,,,,,,,,,,,,,,
URU,𒌷,𒌷,𒌷,𒌷,ST 𓊨 vs 𓊖 !? vs KURve 𓊋,,𓊨 sit = Sitz city step𒍈...!,,,,,,,,,,,,,,,,,,,,,,,,,,
Uš 𓋴 G'uš  𓂺 auth,𒍑,𒍑,𒍑,𒍑,𓋴 th NITAḪ USH UŠ aus- etc !! <?> 𒁹𒀸ass?  𓂺 *iss,man, male, gens, ĝeš:phallus, 𓂸 accompany, quality,an-nu-us=a’Muth = mother,,,,,,,,,,,,,,,,,,,,,
ut,𒌓,𒌓,𒌓,𒌓,U / D / T  ^^ CUT,,vs C Kou口!,,,,,,,,,,,,,,,,,,,,,,,,,,
U / U U reversed / U reversed ,𒌐 ,,,,,MAŠGI, BARGI,,wu mw wm ?,,,,,,,,,,,,,,,,,,,,,,,,
wi5,𒃾,𒃾,𒃾,𒃾,Wein vine!,WI= Wein wine vine!  vs GESHTIN / ĝeštin (geštin) GIŠ+DIN, giš.geštin ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eZEN,𒂡,𒂡,𒂡,𒂡,KESH/KEŠ_2    *Kreuz/kurs?,𒆟 epic   '3'?,,,,,,,,,,,,,,,,,,,,,,,,,,,
