#,S,phon      ,,meaning,,
1725,?,jing1,JING ~ SHINING ?,crystal,,
1726,?,qi3,QUI? QUE??,how can it be that,,
1727,?,xia2,~,gorge,,
1728,?,cang1,< ,dark blue/fly/musca/deep green,,
1729,?,pen1/pen4,Pen / peng!,"to puff/to spout/to spray/to spurt, fragrant/sneeze",,
1730,?,hao4,? Shu3 ® shao / mhaos,mouse/new/to waste/to spend/to consume/to squander,,
1731,?,ling2,line ? liang <> bing ?,encroach/soar/thick ice,,
1732,?,qiao1,Qiaoke zu’hau,extort/knock/to strike/to knock (at a door)/to hit,,
1733,?,jun1/jun4,Young …,"germ/bacteria, bacteria/mold/mushroom",,
1734,?,pei2,PAY damage,lose in trade/pay damage,,
1735,?,tu2,tusch daub +,"to smear/daub, (surname)/to smear/daub/to apply (paint)/to spread",,
1736,?,cui4,clean,pure/unmixed/essence,,
1737,?,bian3/pian1,"PLANE ? ? float, flat pan ? ?","flat/tablet/inscription, (surname)/small boat, Polygonum aviculare",,
1738,?,kui1,?,deficiency/deficit,,
1739,?,ji4,j1 single,lonesome,,
1740,?,mei2,coal@mine!,coal,,
1741,?,xiong2,< ,bear/to scold/to rebuke,,
1742,?,gong1,,respectful,,
1743,?,shi1,SHUI  shi.de wetter,moist/wet,,
1744,?,xun2,Con ?,to follow/to adhere to/to abide by,,
1745,?,nuan3,nwarm!,warm,,
1746,?,tang2,®,sugar/sweets/candy,,
1747,?,fu4,poe.ma,poetic essay/taxation/bestow on/endow with,,
1748,?,yi4,Y+ Y-,to restrain/to restrict/to keep down/or,,
1749,?,zhi4,< ,order/orderliness,,
1750,?,mao4,Muetze,hat/cap,,
1751,?,ai1,ACHE,sorrow/grief/pity/to grieve for/to pity/to lament,,
1752,?,su4/xiu3/xiu4,sunil xiuero 2. xiulila xia sleep/down,"old/former   (a) night, constellation / lodge for the night",,
1753,?,ta4,? tui3 = leg !?,step on,,
1754,?,lan4,long over,overcooked/rotten/soft,,
1755,?,yuan2,™,(surname),,
1756,?,hou2,<> hutu hu hur !,marquis,,
1757,?,dou3,doumble,tremble/shake out,,
1758,?,jia1/jia2,?,"clip/folder/hold between/to press from both sides/to place in between, hold between/lined/narrow lane",,
1759,?,kun1,KIN!,"Kunlun mountains, descendant/elder brother",,
1760,?,gan1,<> sheng,liver,,
1761,?,ca1,CUT,to wipe/to erase/rubbing (brush stroke in painting)/to clean/to polish,,
1762,?,zhu1,SAU! ,hog/pig/swine,,
1763,?,lian4,long line?,"refine/smelt, refine",,
1764,?,heng2,hanging (timely),permanent,,
1765,?,shen4,,cautious,,
1766,?,ban1,ban!,remove/transport/move/shift,,
1767,?,niu3,Nob / nieder ƒ,button/to turn/to wrench,,
1768,?,wen2,< wen~word,line/trace/mark,,
1769,?,bo1,bottle,glass,,
1770,?,yu2,? ,fisherman/to fish,,
1771,?,ci2,An-ci anzieh,magnetic/magnetism/porcelain,,
1772,?,tong2,TIN,copper,,
1773,?,chi3,~,tooth,,
1774,?,kua4,go,step across/step astride,,
1775,?,ya1,Yailed ++,detain in custody,,
1776,?,bu4,Buh! ;),terror/terrified/afraid/frightened,,
1777,?,mo4,moor@Mauretania ???? +++,desert/unconcerned,,
1778,?,pi2,~,weary,,
1779,?,pan4,peter?,to betray/to rebel/to revolt,,
1780,?,qian3,send,dispatch,,
1781,?,zi1,si ce so!,herewith,,
1782,?,ji4/zhai4,,"offer sacrifice, (surname)",,
1783,?,zui4,zuips,intoxicated,,
1784,?,quan2,qhand,fist,,
1785,?,mi2,<> man menge,"full/to fill, overflowing",,
1786,?,xie2,schief+,slanting,,
1787,?,dang4,,cross-piece/official records/grade (of goods)/file/records/shelves,,
1788,?,xi1,xingle?,diluted/sparse,,
1789,?,jie2,sieg,victory/triumph/quick/prompt/rapid,,
1790,?,fu1,fur,skin,,
1791,?,yi4,YI=med,epidemic/plague,,
1792,?,zhong3,~-,swollen,,
1793,?,dou4,TOPF ? tofu,"bean/peas, bean/sacrificial vessel",,
1794,?,xiao1/xue1,cut-,"to scrape, to reduce/to pare (away)/to cut (down)",,
1795,?,gang3,gang:ridge,mound/policeman's beat,,
1796,?,huang3/huang4,shine:huang ?,"dazzle, sway/to shade",,
1797,?,tun1,¬don = rein-tun :),to swallow/to take,,
1798,?,hong2,huge:hong/kong,spacious,,
1799,?,ai2/yan2,--,"cancer, cancer (old pronuniation)/carcinoma",,
1800,?,du3/du4,,"tripe, belly",,
1801,?,li4,lies:write –,attached to/scribe,,
1802,?,lu:3/lv3,lueder leather shoe,shoe/to tread on,,
1803,?,zhang3/zhang4,> KING,"to rise (of prices, rivers), to swell/distend",,
1804,?,yao4,Y+ ,brilliant/glorious,,
1805,?,niu3,nile?,to turn/to twist/to grab/to wring,,
1806,?,tan2,¬town,altar,,
1807,?,bo1,Poke push,to push aside/to appropriate (money)/to move/to set aside/group/batch/to poke/to stir,,
1808,?,wo4,? wortile worth (very fertile),fertile/rich,,
1809,?,hui4,hua,to draw/to paint,,
1810,?,fa2,fäll fell,(v) cut down; fell/(v) dispatch an expedition against; descend upon,,
1811,?,kan1,,endure,,
1812,?,pu1/pu2,PUCK ???,"fall prostrate, servant",,
1813,?,guo1,GUOR < KUR,(surname)/outer city wall,,
1814,?,xi1,,sacrifice,,
1815,?,jian1,,annihilate,,
1816,?,mu4,?MUR MUERT MORT Moratorium mausoleum,tomb,,
1817,?,gu4,GO geld,hire,,
1818,?,lian2,,incorrupt/inexpensive,,
1819,?,qi4,Qi® @ court,contract,,
1820,?,pin1,pin,piece together/stake (all)/spell/join together,,
1821,?,cheng2,Change™ ;),punish/discipline,,
1822,?,zhuo1,< greif ™ ~,to clutch/to grab/to capture,,
1823,?,fu4,fu:pfote  fu<float fu<wend,to cover/to overflow/to reply to a letter/to overturn/to capsize,,
1824,?,shua1/shua4,~,"brush, to select",,
1825,?,jie2,ziehen,plunder,,
1826,?,xian2,?/? hen! < ?xían <chien ?,to dislike/to suspect,,
1827,?,gua1,GOURD  ?,melon/claw/gourd/squash,,
1828,?,xie1,~…,to rest,,
1829,?,diao1,down?,"engrave, engrave/shrewd, golden eagle",,
1830,?,men1/men4,mental ? mí mind,"Melancholic,melancholy,smother/stuffy",?? k?mèn be-kümmern  ?? yùmèn  ? d? down,
1831,?,ru3,< ,breast/milk,,
1832,?,chuan4,CHAIN ? !! > CON,to string together/to mix up/to conspire/to connect/(a measure word)/string,,
1833,?,wa2,,baby/doll,,
1834,?,jiao3,JAD,hand in/hand over,,
1835,?,huan4,howl,to call,,
1836,?,ying2,yuan win -,to beat/to win/to profit,,
1837,?,lian2,lilian,lotus,,
1838,?,ba4,boss pasha,feudal chief/rule by force/tyrant/lord/master/hegemon/usurp,,
1839,?,tao2,,peach,,
1840,?,tuo3,TAU:towed,secure/sound,,
1841,?,shou4,<> schwach,tight/thin/lean,,
1842,?,da1,TAKE,"build (scaffolding)/take (boat, train)/hang/join/match/take passage",,
1843,?,fu4,fore! Fahr,"go towards/go to/attend (a banquet, etc.)/to go",,
1844,?,yue4,YUE = ? !!,"(surname)/mountain/wife's father, mountain",,
1845,?,jia1,JA! SHINE,excellent,,
1846,?,cang1,~,cabin/the hold of a ship or airplane,,
1847,?,jun4,Young …,smart/eminent/handsome/talented,,
1848,?,zhi3,site,location/site,,
1849,?,pang2,PAN…!,(surname)/huge/enormous/tremendous,,
1850,?,geng1,gang@field,to plow/to till,,
1851,?,rui4,,acute,,
1852,?,feng2/feng4,,"to sew/to stitch, crack/seam",,
1853,?,hui3,RE- …,regret,,
1854,?,yao1,yearn,invite to come,,
1855,?,ling2,?? ;),(used in compounds)/tinkling of gem-pendants,,
1856,?,wei2,-WAY,-ism/only,,
1857,?,chi4,schimpf ?,blame/reprove/reprimand,,
1858,?,zhai2,zhuzai,residence,,
1859,?,tian1,Tian > ton/con,to add/to increase/to replenish,,
1860,?,wa1,warf werf wurf,to dig/to excavate/to scoop out,,
1861,?,a1/he1,A,"(phonetic particle), expel breath/my goodness",,
1862,?,song4,Zank,litigation,,
1863,?,yang3,oxyyang,oxygen,,
1864,?,hao4,hao:huge ++,grand/vast (water),,
1865,?,yu3,?  ?? ??,feather,,
1866,?,jin1,? ting,catty/weight equal to 0 kg,,
1867,?,ku4,cool (loan),"ruthless/strong (as of wine)/(slang loan from English) cool, great",,
1868,?,lue4/lue3,< ,plunder,,
1869,?,yao1,< ,goblin/witch/devil/bewitching/enchanting/monster/phantom,,
1870,?,huo4,? hu?,disaster,,
1871,?,shi4,zu,attend on,,
1872,?,yi3,? ~ 2nd ,"'B' (in a sequence of examples involving 'A', 'B', 'C', etc.)/2nd heavenly stem/2nd in order",,
1873,?,fang2,fang,hinder/harm,,
1874,?,tan1,<> sugar?,greedy,,
1875,?,zheng1/zheng4,coin,"struggle, to earn/to make (money)",,
1876,?,wang1,wasser wanne … ?,(surname)/expanse of water/ooze,,
1877,?,sui1/niao4,SCHÜTT!!! SHUI uriniao,urinate/urine,,
1878,?,li4,lily,jasmine,,
1879,?,xuan2,xhuang,hang/suspend,,
1880,?,chun2,/,lip,,
1881,?,han4,Hand:pen -,pen,,
1882,?,cang1,? ~,barn/granary/storehouse/cabin/hold (in ship),,
1883,?,gui3,guide course,course/path/track/rail,,
1884,?,mei2,mini micro,M for small objects,,
1885,?,yan2,™ – ,salt,,
1886,?,lan3,linsen (peep),look over/to view,,
1887,?,fu4,™,(surname)/tutor,,
1888,?,shuai4,schön,handsome/graceful/smart/commander in chief,,
1889,?,miao4,miaonasty!,temple/monastery,,
1890,?,fen1,~,fragrant,,
1891,?,bing3/ping2,@bin ,"get rid of/put aside/reject/keep control/hold back, (standing) screen ?",Peng :),
1892,?,si4,Sil : ciel/saal,Buddhist temple,,
1893,?,pang4,~,fat/plump,,
1894,?,li2,Li : gliss : glass <> lü:grün,colored glaze/glass,,
1895,?,yu2,[idea]yud!,stupid,,
1896,?,di1,drip,a drop/to drip,,
1897,?,shu1,schwach,negligent/sparse/thin,,
1898,?,xiao1,,mournful,Ciao :) :(,
1899,?,zi1,SEE:schön,beauty/disposition/looks/appearance,,
1900,?,zhan4/chan4,ztan,to tremble/to shiver/to shake/to vibrate,,
1901,?,chou3,KUH / ox / shame / comedian,"2nd Earthly Branch/clown/Chou (surname), shameful/ugly/disgraceful",,
1902,?,lie4,Less <> LOW,inferior,,
1903,?,ke1,ke:cut,(surname)/handle of axe/stem,,
1904,?,cun4,? centi… inch,a unit of length/inch/thumb,,
1905,?,reng1,@range™,throw,,
1906,?,ding1,?,stare/gaze,,
1907,?,ru3,rude!,disgrace/insult,,
1908,?,pi1/pi3,"Peer, pair, person !?!","mate/one of a pair, (measure word for horses, mules, a bolt of cloth)/ordinary person",,
1909,?,ju1/ju4,joined,"entirely/without exception, a social club",,
1910,?,bian4,B2,distinguish/recognize,,
1911,?,e4,ESS! Faim/fan,to be hungry/hungry,,
1912,?,feng1,fang<,bee/wasp,,
1913,?,e2/o2/o4,OH,"to chant, oh is that so",,
1914,?,qiang1,~tune,cavity of body/tune,,
1915,?,yu4,,"(surname)/elegant, dense (growth)/melancholy",,
1916,?,kui4,< ,be dispersed/break down,,
1917,?,jin3,,cautious,,
1918,?,zao1,sau! Spoil,"dregs/to waste/spoil, to waste/spoil",,
1919,?,ge2/ge3,gerass,"coarse grass linen, (surname)",,
1920,?,miao2,,(surname)/Miao tribe/sprout,,
1921,?,chang2,,intestines,,
1922,?,ji4,jealous,avoid as taboo/jealous,,
1923,?,liu1,lys<rutsch,slip away/to skate,,
1924,?,hong2,hong:king:GREAT huge,eastern bean goose/great/large,,
1925,?,jue2,JADE,nobility/(ancient wine holder with 3 legs and loop handle),,
1926,?,peng2,phoenix!,large fabulous bird,,
1927,?,ying1,wing? ? ? ??,eagle/falcon/hawk,,
1928,?,long2,[],basket/cage,,
1929,?,qiu1,QIU® < KUR,"Confucius/given name/mound, earthenware, earthenware vessel",,
1930,?,gui4,~,Cinnamonum cassia,,
1931,?,zi1,zi the this ++,excite/nourish/this,,
1932,?,liao2,lauschig plauschen,to chat/to have a chat/to kill time,,
1933,?,dang3/dang4,__?  DON/dunk/ducken?,"hinder/resist/obstruct/hinder/cover/keep off/a cover/to block/to get in the way of, arrange/put in order",,
1934,?,gang1,?gang ?,guiding principle/key link/class (taxonomy)/outline/program/head rope of a fishing net,,
1935,?,ji1,? jir > carne,flesh/muscle,,
1936,?,ci2,Ci : ciel/diele/saal,Tribulus terrestris/thatched hut,,
1937,?,ke2/qiao4,~,"shell, shell",,
1938,?,hen2,,scar/traces,,
1939,?,wan3,WANNE,bowl/cup,,
1940,?,xue2,CAVE ? xueve,hole/cave,,
1941,?,bang3/bang4/pang1/pang2,Pang > wing ! Bang!,"upper arm/wing, to flirt, puffed (swollen), bladder",,
1942,?,zhuo2,Zhour ~ kur,(surname)/outstanding,,
1943,?,xian2,X1,worthy (person),,
1944,?,wo4,wohlieg?,to lie/to crouch,,
1945,?,mo2,<~,(n) membrane; film,,
1946,?,yi4,Y+ ? yield?,perseverance,,
1947,?,jin3,shine,brocade/embroidered work/bright,,
1948,?,qian4,? <<,deficient/owe/to lack/yawn,,
1949,?,li1/li3/li,ma.li = mile,"(onomat.), mile, (part. for continued state)",,
1950,?,han2,'hand’ ? hangar,Letter/envelope/case/,,
1951,?,mang2,MANCH! Magna,vague/vast,,
1952,?,ang2,< ,"high/raise (head), high/soaring/raise/lift/expensive/to raise one's head",,
1953,?,xue1,,(surname)/wormwood,,
1954,?,zhou4,,to wrinkle/wrinkled/to crease,,
1955,?,kua1,Kua <> call kur^,to boast,,
1956,?,yu4,,beforehand/prepare,,
1957,?,wei4,< ,stomach,,
1958,?,she2,~,tongue,,
1959,?,bo1/bao1,bauch peel ~,peel/to skin,,
1960,?,ao4,Ao-gant ;),proud/overbearing/insolent/arrogant,,
1961,?,shi2,,pick up/ten (fraud-proof),,
1962,?,wo1,< ,nest,,
1963,?,zheng1,,to open (eye),,
1964,?,xie2,zieh,to carry/to take along/to bring along/to hold (hands),,
1965,?,ling2,RING!,mound/tomb/hill/mountain,,
1966,?,heng1/hng,hum,"hum, (interj. of contempt)",,
1967,?,mian2,?,cotton,,
1968,?,qing2,Clean / shining,clear/fine (weather),,
1969,?,ling2,RING!,(small) bell,,
1970,?,tian2,,to fill in,,
1971,?,si4,ess:SI ?? sì liào silage,to raise/to rear/to feed,,
1972,?,ke3,<> he:drink,thirsty,,
1973,?,wen3,< ,kiss/mouth,,
1974,?,ban4,b2 band ~-,to disguise oneself/to dress up/adorn,,
1975,?,ni4,NI! <<,contrary/opposite/backwards/to go against/to oppose/to betray/to rebel,,
1976,?,cui4,clear,crisp/brittle/clear and loud voice,,
1977,?,chuan3,< ,to gasp/to pant/asthma,,
1978,?,zhao4,,cover/fish trap (basket)/shade,,
1979,?,bo/bu3,?,"turnip, to divine/foretell",,
1980,?,lu2,,stove,,
1981,?,chai2,CHAR/COAL,(surname)/firewood,,
1982,?,yu2,JOY,pleased,,
1983,?,sheng2,<> chain,rope,,
1984,?,tai1,,fetus/litter,,
1985,?,xu4,,to store,,
1986,?,mian2,MOON ? somn…,sleep,,
1987,?,jie2,,exhaust,,
1988,?,wei4,WHY!,"(interjection) hello/to feed (someone or some animal)/hey/telephone greeting, to feed",,
1989,?,sha3,schaf,foolish,,
1990,?,mu4,MUR AMORE MIRE !!!,admire,,
1991,?,hun2,,muddy,,
1992,?,jian1,,"traitor, adultery",,
1993,?,shan1/shan4,Shun <> shade! Shangle,"to fan, (a measure word for doors, windows, etc.)",,
1994,?,gui4/ju3,< ,"cupboard/cabinet/wardrobe, Salix multinervis",,
1995,?,yue4,JOY,pleased,,
1996,?,lan2,LINE,cut off/hinder,,
1997,?,dan4,DOWN(¬!),birth/birthday/brag/boast/to increase,,
1998,?,bao3,FILL BAUCH!,to eat till full/satisfied,,
1999,?,gan1/qian2,ganter,"dry, (surname)/male/strong/one of the Eight Trigrams",,
2000,?,pao1/pao4,pao! Foam+ puff,"puffed/swollen, to steep/soak/bubble(s)/foam",,
2001,?,zei2,thief,thief,,
2002,?,ting2,TING ?  táng ? tíng ?  ?,pavilion,,
2003,?,xi1/xi4,?,"evening, dusk",,
2004,?,die1,diedy daddy,dad,,
2005,?,chou2,,entertain/repay/return/reward/compensate,,
2006,?,ru2,,scholar/Confucian,,
2007,?,yin1,JOIN ,marriage connections,,
2008,?,luan3,? !,ovum,,
2009,?,fen1,faint vapor,miasma/vapor,,
2010,?,xie4,? xia ? qì,divulge/leak out,xièqì,
2011,?,gan1/gan3,gun! Grenz Gang,"pole, measure for guns, stick/pole",,
2012,?,ai1/ai2,? Á !,"lean to/in order/in sequence, next to/suffer (hunger)/endure/drag out/delay/stall/play for time",,
2013,?,seng1,SANKt!,monk,,
2014,?,mi4,miel,honey,,
2015,?,yin2,joyn jing,moan/to hum,,
2016,?,xing1,,ape,,
2017,?,sui4/sui2,so…,forthwith,,
2018,?,xia2,small--,narrow/narrow-minded,,
2019,?,xiao4/xiao1,so similar,similar/resembling/to resemble/to be like,,
2020,?,tian2,<> tang=sugar,sweet,,
2021,?,xia2,xiar:RED,red clouds,,
2022,?,bo2,B2 (dis)pute,"argue/parti-colored/tranship/dispute/contradict/refute, argue/parti-colored/tranship",,
2023,?,yu4,Y+ ,abundant,,
2024,?,wan2,vain? Evan bane,mischievous/obstinate/to play/stupid/stubborn/naughty,,
2025,?,yu1/yu2,,(surname),,
2026,?,zhai1,ZIEH,"to borrow/to pick (flowers, fruit)/to pluck/to take/to select",,
2027,?,ai3,,short (not tall),,
2028,?,miao3,¬MINor,(a measure word)/second,,
2029,?,qing1,KING,(old) minister/(old) term of endearment between spouses/thou (poet.),,
2030,?,chu4/xu4,COW cattle grow,"livestock/domesticated animal/domestic animal, to raise (animals)",,
2031,?,yan1/yan4/ye4,,"narrow pass/throat, to swallow, to choke (in crying)",,
2032,?,pi1,,scatter/separate/to open/to unroll/to spread out,,
2033,?,fu3,fu:pfote  ,to assist/to complement/auxiliary,,
2034,?,gou1/gou4,GOU:GAMMA!,"to cancel/to delineate/hook, affair/to reach for (with hand)",,
2035,?,pen2,pen (wanne),basin,,
2036,?,jiang1,ZAUN,border/boundary,,
2037,?,du3,,bet/gamble,,
2038,?,su4,,to model (a figure) in clay,,
2039,?,wei4,Oh wei! Oh fear!,to fear,,
2040,?,chao3,~,to quarrel/to make a noise/noisy/to disturb by making a noise,,
2041,?,nang2,,sack,,
2042,?,en1/ng/en4,,(a groaning sound),,
2043,?,bo2,To boat ,to anchor/touch at/to moor,,
2044,?,fei4,< ,lung,,
2045,?,zhou4,So ~,sudden/suddenly,,
2046,?,chan2,,to bother/wind around/wrap round/coil/involve/annoy/tangle,,
2047,?,gang1,gang:ridge ?,ridge/mound,,
2048,?,xiu1,shy,shy/ashamed/shame/bashful,,
2049,?,deng4,,stare at,,
2050,?,diao4,DOWN dangle,"to hang a person, condole with/hang",,
2051,?,gu3/jia3,GUI : BUY KAUF coins,"merchant/to buy, (surname)",,
2052,?,lou4,leak let,funnel/to leak/to let out/to divulge,,
2053,?,ban1,BUNT!,variegated,,
2054,?,tao1,TALL / tsu.nami,big wave,,
2055,?,you1,,at ease/long (in time)/sad,,
2056,?,lu4,< ,deer,,
2057,?,fu2,,prisoner of war,,
2058,?,xi2/xi1,xin zinn tin !!!,tin,,
2059,?,bei1,BASE,low/base/vulgar/inferior/humble,,
2060,?,zang4,,bury (the dead),,
2061,?,ming2,MIND,inscribed motto,,
2062,?,tan1,< ,beach/shoal,,
2063,?,jia4,JOIN@house,marry (a husband),,
2064,?,cui1,,urge/press/expedite/prompt/hurry,,
2065,?,xuan2,schoen,(jade),,
2066,?,chi4,< ,wing,,
2067,?,he2,case,small box/case,,
2068,?,man2,MAN! MANCH=MUCH mean,barbarian/bullying/very/quite/rough/reckless,,
2069,?,yi3,Y+ ? Y?,final part.,,
2070,?,pan1,PETER,(surname),,
2071,?,qi2,SIDE,divergent/side road,,
2072,?,ci4,cis:con – ,confer/bestow/grant,,
2073,?,bao4,~/,abalone,,
2074,?,guo1,guß?,pot/pan/boiler,,
2075,?,lang2,line,porch,,
2076,?,chai1,ZIEH tear,to tear open/to tear down/to tear apart/to open,,
2077,?,guan4,@garden,irrigate/pour,,
2078,?,mian3,Mahnen +++,exhort,,
2079,?,mang2,MVOYN mono¬,blind,,
2080,?,zai3,? zai ~~ cutll,slaughter/butcher/govern/rule/official,,
2081,?,zuo3,a’SITZT ?  ? zuo4 ,assist,,
2082,?,sha2,QUA? CUI?,(dialect) what,,
2083,?,zhang4,> KING,dropsical/swollen/to swell/to be bloated,,
2084,?,che3,tear zieh,pull/tear/to talk casually,,
2085,?,xi3,joy,joy,,
2086,?,liao2,™ le:yi ?,Liaoning/name of a dynasty,,
2087,?,mo3/mo4,,"play/to smear, girdle/brassiere/to plaster",,
2088,?,tong3,tonne!,tube/cylinder,,
2089,?,qi2,qiss,chess,,
2090,?,ku4,,drawers/trousers/pants,,
2091,?,ai1/ai4,ay! ah,"an interjection/to express realization or agreement (yes, oh, right, etc), alas/oh dear",,
2092,?,po4/pu3,,"Celtis sinensis var. japonica, Pak or Park (Korean surname)/plain and simple",,
2093,?,fu4,,to order,,
2094,?,yun4,gen,pregnant,,
2095,?,shi4,swear,oath/vow/to swear/to pledge,,
2096,?,hou2,hals,throat/larynx,,
2097,?,wang4,fangtastic wrong,absurd/fantastic,,
2098,?,ju1,,adhere/capture/restrain,,
2099,?,lian4,LINE,chain/lead or tin ore,,
2100,?,chi2,zieh qu,run fast/speed/spread/gallop,,
2101,?,lan2,LINE,fence/railing/hurdle,,
2102,?,shi4,Schied:DIE,depart/die,,
2103,?,qie4,Zieh : steal,I beg to presume/steal,,
2104,?,yan4,YING,glamorous,,
2105,?,chou4/xiu4,,"stench/stink/smelly/to smell (bad), sense of smell/smell bad",,
2106,?,qian4/xian1,"< xiao, klein","boatman's tow-rope, fine/delicate/minute",,
2107,?,ji1,?? ;),irregular pearl,,
2108,?,ke1,"ge, gou",M for plants,,
2109,?,chen4,,avail oneself of/take advantage of,,
2110,?,jiang4,An jiangier = enginier ? ,craftsman,,
2111,?,ying2,Y+ ,full/filled/surplus,,
2112,?,weng1,,(surname)/elderly person,,
2113,?,chou2,,worry about,,
2114,?,shun4,,to wink,,
2115,?,ying1,,infant/baby,,
2116,?,xiao4,Shop <> jiao,filial,,
2117,?,jing3,,neck,,
2118,?,tang3,denn wenn,if,,
2119,?,zhe4,,Zhejiang,,
2120,?,liang4,,forgive,,
2121,?,bi4,,to cover/to shield/to screen/to conceal,,
2122,?,chang4,,smooth/fluent/joyful/happy,,
2123,?,zeng4,,give present,,
2124,?,ni1,Nina,girl/phonetic 'ni' (in girl's name),,
2125,?,sha1/suo1,,"(insect)/(phonetic), (grass)/Cyperus rotundus",,
2126,?,wei4,,(surname)/milit. official/to quiet,,
2127,?,dong4,Dong = dunkel north-east,to freeze,,
2128,?,gui4,~,kneel,,
2129,?,chuang3,,to rush/break through,,
2130,?,pu2,pruit!,grapes,,
2131,?,hou4,,,,
2132,?,chu2,Chuchu =  kitchen,kitchen,,
2133,?,ya1,,duck,,
2134,?,dian1,DOWN dangle,inverted/jolt/top,,
2135,?,zhe1,seal!,cover up (a shortcoming)/screen off/to hide/to conceal,,
2136,?,yi4,peng you yi,friendship,,
2137,?,zhen4,channel,"furrow in field, small drainage",,
2138,?,xu1/yu4,Shu = hush,"sh/hush, implore",,
2139,?,lun2,LINE,"arrange, Koulkun mountains",,
2140,?,bi4/pi4,BOSS piter geBieter,"king/emperor/monarch/royal/ward off, law, dispel/open up/refute",,
2141,?,liu2,- ,tumor,,
2142,?,sao3,,older brother's wife; sister-in-law,,
2143,?,tuo2,,(phonetic)/declivity/steep bank,,
2144,?,kuang4,Kou / kai,frame/door frame,,
2145,?,tan2,,(surname),,
2146,?,heng1,hen coin,prosperous,,
2147,?,qin1,KING,royal,,
2148,?,yong1,USE=yong,ordinary/to use,,
2149,?,qian4,,apologize/deficient/to regret,,
2150,?,zhi1,,Zoysia pungens,,
2151,?,hou3,HOWL,roar (of a lion),,
2152,?,fu3,?,just/just now,,
2153,?,shan1,,Chinese gown (unlined),,
2154,?,tan1,,spread out/vendor's stand,,
2155,?,yan4,,feast/repose,,
2156,?,zhu3,,enjoin,,
2157,?,zhong1,?,inner feelings,,
2158,?,jiao1,?joy,lovable/pampered/tender/delicate/frail,,
2159,?,shan3/Shan3,,Shaanxi,,
2160,?,ju3,,carpenter's square/rule,,
2161,?,pu3,puch ? beach,beach,,
2162,?,ya4,ya!,astounded,,
2163,?,song3,ri:sing,excite/raise up/to shrug/high/lofty/towering,,
2164,?,luo3,loose,naked,,
2165,?,bi4,bilue: blue! (lu:green-blue),green jade/bluish green/blue/jade,,
2166,?,cui1,,break/destroy/devastate/ravage/repress,,
2167,?,xin1,coin,fuel/salary,,
2168,?,lin4/lin2,?line,to drain/to drip/diseases of the bladder/,,
2169,?,chi3,chim shame,shame/disgrace,,
2170,?,jiao1,~,glue/gum,,
2171,?,tu2,Tuer : kill ~,slaughter/slaughter man,,
2172,?,e2,vs ya:duck,goose,,
2173,?,ji1,ji:eat!,hungry,,
2174,?,pan4,,to hope for/to long for/to expect,,
2175,?,bo2,bow:neck,neck,,
2176,?,hong2/jiang4,red…bow,"rainbow, rainbow",,
2177,?,cui4,CYAN,bluish-green/green jade,,
2178,?,beng1,bang! Fall,collapse/fall into ruins,,
2179,?,zhang4,coin,account,,
2180,?,ping2,,duckweed,,
2181,?,feng2,,every time/meet by chance,,
2182,?,zhuan4/zuan4,ZINN < coin,"earn/make a profit, cheat/swindle",,
2183,?,cheng1,schenk:schütt,Overfill/support/prop-up/to pole a boat/to open,,
2184,?,xiang2,,soar,,
2185,?,chang4,KING,initiate/instigate/introduce/lead/initiate,,
2186,?,mian2,mao,cotton/incessant/soft/downy,,
2187,?,hou2,"<> hutu, hur, hu",monkey,,
2188,?,ku1,gan:dry,dried up,,
2189,?,wu1,wudoo witch ? ++,witch,,
2190,?,zhao1,,illustrious/manifest,,
2191,?,zheng1,,be startled,,
2192,?,yuan1,< ,abyss,,
2193,?,cou4,,assemble/put together/press near/come together,,
2194,?,qi1/xi1,,"creek, creek",,
2195,?,chun3,,blunt/stupid/to wiggle (of worms)/sluggish,,
2196,?,chan2/shan4,,"meditation/abstraction/(Zen) Buddhism, abdicate",,
2197,?,chan3,,to express/disclose/enlighten/open,,
2198,?,wang4,win!,prosperous/flourishing/to prosper/to flourish,,
2199,?,yu4,yu:jia:wohn,reside/residence,,
2200,?,teng2,tang:suggar,rattan/cane,,
2201,?,fei3,Failed thiefei,bandit,,
2202,?,san3,Shun sun shade QED,umbrella/parasol,,
2203,?,bei1,BAU!,a monument/an upright stone tablet/stele,,
2204,?,nuo2,nmouve,to shift/to move,,
2205,?,qiong2,Schön <> hong,(red stone)/beautiful,,
2206,?,zhi1,,fat,,
2207,?,huang3,,lies/to lie,,
2208,?,kai3,,generous/sad,,
2209,?,pu2,puda,Bodhisattva,,
2210,?,tao2,traube,grapes,,
2211,?,shi1,shirkan!,lion,,
2212,?,jue2,~,dig,,
2213,?,chao1,chaopy,to copy/to plagiarize/to search and seize/to go/to transcribe/to take a shortcut/to search and confiscate,,
2214,?,ling3,LINE,mountain range,,
2215,?,yun1/yun4,YIDEA¬UN,"confused/dizzy/giddy/faint/swoon/lose consciousness/pass out, dizzy/ring around moon or sun",,
2216,?,dai3/dai4,take,"arrest/catch/seize/until, catch/seize/until",,
2217,?,kan3,,to chop,,
2218,?,tao1,take,fish out (from pocket),,
2219,?,di2,Diebe,(surname)/barbarians/name of a tribe,,
2220,?,xi1,shir,understanding,,
2221,?,han3,? < hong/kong:empty,rare,,
2222,?,wan3,@wagon,draw/pull/send funeral ode,,
