folio	side	line	text
82	back	13	tchedy.qocthes.qokar.chckhy.qokain.cholkaiin.chckhdy.qokoldy
82	back	14	dalchedy.lchey.rol.rol.cheey.s
82	back	15	tar.sheckhy.qokal.qokain.cheol.tedy.rchedy.pchedy.rsheol.dal
82	back	16	qokedy.lchey.cheey.raiin.shes.qokchey.qokain.okal.dy.lchedam
82	back	17	or,ain.shedy.qok,char.okai.qokeedy.rcheey.qotedy.chtedy.rches,aly
82	back	18	ykeedy.qokeedy.chedy.qokar.okeey.lkedy.qokal.olkeedy.qokeedy.oky
82	back	19	qokol.chedy.cheal.chedy.oty
82	back	20	tolsheol.qokedy.qolkedy.rshedy.qokedy.rsheedar.oinoly
82	back	21	dain.chey.qokeeey.qoky.okaiin.okain.olkain.otain.okar,aly
82	back	22	qokain.chedy.qolkshey.qotal.shey.qokain.ol,checkhy.ly
82	back	23	yshedy.qolchey.qolaiin.otain.olkeedy.qotshedy.oll
82	back	24	dshedy.qokaiin.olchedy.qokal.shedy.qotal.dytar,y,l@152;
82	back	25	qok.sheol.kechey.qoty.ral.tchdarol.sheytchdy.qokal
82	back	26	saiin.shey.qokol.chol.qol.sheedy.qokal.shedy.qokaiin
82	back	27	qokain.sheal.qolchedy.qokaiir.olkaiin.shedy<$>
82	back	28	tchal.olkair.sheeky.qolchey.qokar.shey.qokain.otshedy
82	back	29	daiin.chey.qoky.shedy.qokaiin.olkeedy.qokechedy.qotar
82	back	30	pol.olor.chey.qokain.shedy.qokaiin.olchesy.ol.r.aindar
82	back	31	qokeey.r,ain.chey.qolkain.oky.otaly.qokal,{i'h},olshalsy
82	back	32	sar.al.loraiin.chey.qokain.o
82	back	33	qody.shar.a{ith}y.qokchey.kchey.olkain.opchedy.qfol.shty.oral
82	back	34	yckhey.qokain.cheky.otaiin.olor.okain.qolkeey.qotar.olkain
82	back	35	cthor.chey.qsain.qokeey.qokain.otain.otal.okeedy.qokal.dym
82	back	36	saiin.shey.qokeedy.qokar.sheecthey.qokaiin.daltedy.rcheald
82	back	37	sol.chey.r.alchey.chol.olkol.chckhy.dalchckhy.olkain.olkeeyr
82	back	38	pcheol.shedy.qokaiin.sholdy<$>
82	back	39	olkeedy
82	back	40	okalchy
82	back	41	okain
82	back	42	ok[a:e]oky
82	back	43	okedor
82	back	44	okol
82	back	45	okoldy
82	back	46	olkol
82	back	47	otedol
82	back	48	oteedy
83	front	1	tchedy.lpchedy.op{ch'}edy.chepol.pchedar.shedy.qopchedy
83	front	2	sol.cheey.qokaiin.shol.lchs.shey.qoteedy.rches.ar.chedy.dor
83	front	3	olkeedy.qotal.chkeedy.chey.daiin.chey.lchedy.qokaiin.qotal.dar
83	front	4	qokshedy.chedy.qokedy.chkedy.daiin.shetar.shedy.qekaiin.chedy
83	front	5	d{ch'}eey.qotaiin.checkhy.qoty.che[g:d].shedy.qokeey.rchedy.qoteedy.lo
83	front	6	schedy.chedchy.qokal.olchedy.qokaiin.chedy.qokeedy.lchedy.qoky
83	front	7	solshed.lsheedy.qeeedy.qoky.o,qol.rsheedy.qokedy.qoteedy.qoteedy
83	front	8	pchedal.otedy.shecthedchy.qoky.chedy.chary<$>
83	front	9	pchor.checphedy.qokedy.lsheedy.qokchdy.r.shedkedy.qopshdy,qopy
83	front	10	olkeey.rchs.cheeb.ols.aiin.skal.dain.cthal,s,aiin.chky.lal.sam
83	front	11	sor.shedy.qokaiin.chkain.shcthey.qokedy.okair.sheedy.lchedy.lo
83	front	12	qockhol.sheckhy.otal.qokeal.sheckhdy.{ck}al.okedy.qokedy.qokal
83	front	13	salcheol.tar.shedy.s,altedy.sair.qokedy.q{cphh}edy.lchcphedy.ldar
83	front	14	qokchedy.qokeedy.shedy.qokshedy.dal.lchedy.qokaiin.shcthy.dal.sy
83	front	15	saiin.shedal.shecthy.chey,tal.shcthy.dalchdy.qotchedy.lchedy
83	front	16	tchedy.qokchdy.cheedar.chldaiin.chedy.qokain.checthy.chealror
83	front	17	dche[o:?]kedy.lkeed.shckhey.ytaiin.shechy.schety<$>
83	front	18	pdalshdy.shocphedy.otor.shedy.opshedy.otshdy.qokedol.shdy.soldy
83	front	19	sar.shedaiin.ockhey.sain.ched.shedy.qetal.dal.shedy.shey.lchedy
83	front	20	solkeedy.qoteedy.qokeey.qokedy.sol.cheeety.qokedy.qoky.saiin
83	front	21	solkeedy.qokedy.otedy.sol,chedy.lkedy.qokchedy.qokedy.chckhdy.sar
83	front	22	schedair.otchedy.qokeedy.chedain.chedy.qotedaiin.otaiin.otedy.ldy
83	front	23	tchedy.qotedy.qokal.shedy.qokedy.shecthedy.shecthy.otor.chedy
83	front	24	soiiin.checthy.chety.otaiin.olsaly.shedy<$>
83	front	25	qokeedy.qolchey.qokeey.qokedy.chedy.otal
83	front	26	otchey.qokeey.qoky.tol.shedy.qokylddy
83	front	27	dain.chedy.qokeedy.shckhedy.shckhedy
83	front	28	saiin.cheeky.sheey.qokedy.shedy.oldy
83	front	29	salch{e'}dy.cheey.qody.kesd.oldy
83	front	30	s,okeedy.qokeedy.qoky.saii@208;
83	front	31	techedy.qotchedy.okeedy,ldy
83	front	32	[?:s]cheol.qokchedy.lchedy.qokey
83	front	33	sy.s,aiin.sheekchy.qokey.sain
83	front	34	shky.lchedy.dolshed.qokchy
83	front	35	saiin.cheky.okeeol.okain.chdy
83	front	36	so[r:s],aiin.shy.shey.lshedy,qoky
83	front	37	sol.lkedy.lchedy.qokol.shedy
83	front	38	or.chey.qockhey.dairydy
83	front	39	qokain.shey.kain.chckhal
83	front	40	solchedy.olchedy.chedaiin
83	front	41	solkey.lchedy.qolkain.dal
83	front	42	sol.ol.chcthdy.l.chedy.lchdy
83	front	43	daiin.sheol.chedy.qotal.sar
83	front	44	skar.shedy<$>
83	front	45	chtorol
83	front	46	olsaiin
83	front	47	otchdy.qokchdy.shedal
83	front	48	dal.cheol.lol.chdal.aiin
83	front	49	sol.daiiin.chedy<$>
83	front	50	sasoldal
83	front	51	darolsy
83	front	52	solkeey.qekey.raly.ol
83	front	53	solchkal.cheol.qotar.ol
83	front	54	daiin.ol.dain.chey.ldalor
83	front	55	sol.rtain.cthal<$>
83	back	1	poldaky.dalol.otedy.chtair.opchedy.qotal.chedy.chepchedy.opchey
83	back	2	dol.shedy.qokedy.shedy.qotedar.checthedy.qokedy.qotal.chey.dar
83	back	3	qotain.chcthy.dal,olkedy.shedy.qotaldy.qokaiin.dair.shedy.oteey
83	back	4	dain.sheedy.oteeody.doldy.qotedy.qokeedy.qokedar.sheoldy.qol,oly
83	back	5	qokal.shedy.qotain.chedy.chedol.daiin.otaiin.shedy.qokeedy.okaiin
83	back	6	chedy.qoteedy.otalshedy.sol.chl.?es.okeol.shedy.qokolchedy.qokal
83	back	7	qokeey.oteey.qokalol.chedy.dy.dol.qokal.olkshedy.qokeedy.qokal
83	back	8	rolkeedy.qokaiin.okaiin.ched.okchey<$>
83	back	9	ololary
83	back	10	okarchy
83	back	11	pchedar.shedal.qokar.shedal.<->okchdy.qokedy.okail.shedy.qoky.lsheg
83	back	12	daiin.shckhy.qoeeo.lldar.cheey.qoal.qokeedy.olkar.sheedy.qokain.olal
83	back	13	qol,chey.qo.lched.qolky.qokal.chedy.chedy.daiin.chckhy.cheor.ol.lal
83	back	14	salched.qol,shedy.qolchedy.qolchdy.qol.rchedy.cheol,qokeor.sholdy
83	back	15	qokaiin.cheol.shey.qokeey.cheol.dal.cheeaiin.olkeedy.qokal.chaloly
83	back	16	daiin.qokal.sheckhey.qokeey.chal.qokeey.qokaiin.chedy.sar.al
83	back	17	qokain.cheeal.qokaiin.sheol.qokear.cheedy.olcheey.qokal.qoka[?:n]y
83	back	18	s,olkeedy.qokeedy.qokeedy.saiin.okaiin.chedy.qokeedy.qolkeedy
83	back	19	qolchedy.qolteedy.qokeedy.qokal.okaiin.chear.checkhy.dal.checkhdy
83	back	20	tocthey.cheor.olol.cheol.tedy.sheckhal.sheeckhy.cheal<$>
83	back	21	qokeed.qokaiin.sheolkain.sheol.olkeedy,l,shedy
83	back	22	char.qokar.cheolkain.shckhey.qokal.cheor,ols
83	back	23	qol,aiiin.chckhedy.sheol.qokaiin.shckhy.lchey
83	back	24	ol,cheedy.qokeedy.qokain.dalshal.shldy.lor
83	back	25	y.shey.otechd.ar.okol.dal.shedy.qokaly
83	back	26	sal.chear.shey.qokar.shedy.qokain.ollchy
83	back	27	dsheol.cheol.shedy.qokaiin.cheeky.lols
83	back	28	qol.shol.cheedy.qol.oqo.qokain.olsheam
83	back	29	ol.cheal.shedy.chey,tal.shedal.dalshdy
83	back	30	qokaiin.chedy.qokal.otal,chedy.qotals
83	back	31	oy[ch:sh]ey.qol.qokal.chedy,qoty
83	back	32	qol.olain.sheol.qo.qokal.sheol
83	back	33	shey.opchey.cthey.ol{oh}y<$>
83	back	34	okchdy
83	back	35	okaiin
84	front	1	<!1>ololal
84	front	2	<!2>or.shekar
84	front	3	<!3/low>ydy
84	front	4	<!3/high>okedy
84	front	5	<!3/high>loly
84	front	6	<!4>doiir
84	front	7	<!4>olshy
84	front	8	<!5>otedy
84	front	9	<!5>lkol
84	front	10	<!6>okolshy
84	front	11	<!7>otoly
84	front	12	<!8>dshedy
84	front	13	kol.chedy.qokeey.otedy.dytedy.okeedy.olshed.opshed.ykshedy.qotedy.opoly
84	front	14	tol.or,sheey.chckhdy.schckhy.dal.y,shedy.otedy.qol.or.ol.eedy.qokeey.or,oly
84	front	15	qokeey.dar.shedy.qokedy.qokeedy.qokedy.chedy.okain.chey.qokedy.dar.olardy
84	front	16	tor.shedytedy.{o'}l.ol
84	front	17	pchol.cphol.sol,teol.tedy.qotedy.qokeedy.qokeey.ol,keedy.teyqokedy.qopor.oly
84	front	18	otchy.olshedy.qokedy.shedy.okedy.shckhy.chckhy.olchey.schey.dal.chckhy.ral
84	front	19	qokey.sol.yqokain.qolkeey.qotedy.qokain.shedy.salchedy<$>
84	front	20	psholpchcfhdy.qokeedy.dy.qokedy.daiin.shckhedy.qokaiin.checthy.dar.checthy.am
84	front	21	qokaiin.chol.cheky.okal
84	front	22	qotchsdy.ykeedy.qokal.ol.shedy.qokedy.qokeedy.qokeedy.chedy.raiin.chey.otar,dar
84	front	23	dar.sheor.shcthy.qokeor.qotedy.rshedy.qolchey.oteey.qol.shedy.ol.dain.ol,or
84	front	24	pol.tar.shedy,qokedy.okal.shey.qokar,chckhy.otchey.qokchedy.chey.qokaiin
84	front	25	pchedy.qotchedy.otaiiin.chcthy.shedy.otedy.qoty.qotedy.ol,okedy.otedy.ram
84	front	26	qotol.sh{cthh}y.oty.dar.shcthy.schdy.qokeedy.olkey<$>
84	front	27	p[a:o]lchd.@146;chedy.shcthy.olky.dar.opalkaiin.o,qofchedy.or,aiiin.ofoly.oroly
84	front	28	sar.ol.olaiin.y,qol,y,qor.or.ckhedy.chkedy.okain.shedy.qokolchedy.olain
84	front	29	qokeedy.okeey.dar.olchedy.qsolkeedy.rar.checkhy.otar.chedy.olchcthy.lor
84	front	30	dchdy.qokedy.ol,chckhy.olchdy.sar,or.ykeedy.chetey.rain.shedy.shekam
84	front	31	ykchdar.or.arar.shedy.qokal.daiin.shedy.olkedy.qokedy.qoky.chedy.daiin
84	front	32	qotar.ytedy.tedy.dar.olkedy.qotedy.shckhy.chtol.tedy.dar.or,oly
84	front	33	shol.tchdy,tedy.ykain.shey.cheol,y,tedy.ol,kedy.okedar.ol,keed,ol,ary
84	front	34	dsheyteey.sor.ol.shedy.daraldy.otedaiin.shckhchy.chckhy.daiin,aryly
84	front	35	qokal.daiin.dain.otey.cheor.air.shckhy.or
84	front	36	shey.dar.shey.dain.aiin.shedy.orol,ykar.okedy.qoky.chedy.okedar.chey.alol
84	front	37	qoteedy.qokol.otedy.shedy.qokeedy.dal,ol,dam
84	front	38	s,or,olchdy.lshedy.qokchy.dol.otedy.ytchor,olky
84	front	39	dshedy.sheedy.qokedy.chedy.teedy.qokeedy
84	front	40	qokeedy.dkedy.olshedy.qokal.shckhy.olkeedy
84	front	41	dsheedy.oteedy.qotar.chekar.orshedy.saiin
84	front	42	okaiin.otchdy.qokain.shedy.qokeey.qotedy
84	front	43	qokain.otchedy.skeey.rcheky.dal.okeedy
84	front	44	ykedy.qotedy.chcthy.ol,chcthy.dar.ar,ory
84	front	45	yteolchedy.qokor.shekedy.okedy.{cthh}y.dam
84	front	46	d[ch:?]edy.qokedy.ar.oror.okedy.okedy<$>
84	front	47	<!33>otaly
84	back	1	otdy.dar.chdy.dar,oram
84	back	2	soiin.okeeey.sol.okaly<$>
84	back	3	kor.shedy.otedy.qotedy.otedar.cfhdarol
84	back	4	oteey.qoteey.okey.chetain.sheeky.daiin,al
84	back	5	qokeey.oteedy.shedy.qokeed,or.okeedy.ry
84	back	6	ykeedy.qoeedy.olkeey.sheky.qokeey
84	back	7	poiin.ol,kedy.okedy.qoky.ok[ch:ee]dy.qokey
84	back	8	qokedy.okedy.qokeedy.okeedy.shedy.qoky
84	back	9	{ch'}eol.qolchey.okeedy.saiin.okeedy.chkeedy
84	back	10	qoteed.otedy.sheedy.qokeedy.qoeedy.okeedy.dam
84	back	11	{ch'}edy.qoeedy.ol.cheey.daiin.chckhedy.dain.dy.daiin
84	back	12	qokees.qokedy.otedy.shedy.qokedy.dol.olkeedy.dol.teedam
84	back	13	shedol.chedy.okedy.otal.chckhedy.qotedy.dokedy.dol.lkeey.qokydy
84	back	14	dshey.olkeey.dol.ol.otedy.okedy.okedy.qokedy.dal.dar.ol.chedy.sain
84	back	15	qokshedy.qokeed,y,daiin.checthy.okal.ol.kedy.chedy.dolkedy.okedam
84	back	16	soiiin.ol.chedy.qol.tedy.shey.qokedy.qokey.dol,y.ol,shedy.qokedy
84	back	17	qokeey.otol.chedy.daiin.dol.sheedy.chedy.okedy.r,kchdy.kol.koldy
84	back	18	dsheey.qokeedy.ykedy.qokor.shedy.qoky.dol.shckhy.qokain.ol.koldy
84	back	19	solkes.olokar.sheky.shkol.qokar.chdy.tal,shedy.okar.okedy.shedy,dy
84	back	20	tolshy.qoky.qokedy.shedy.qoteedy<$>
84	back	21	pcholshedy.shtol.okedy.opcholor.kchdy.ofched,y,r.aiin.cfheey.ols
84	back	22	oshey.tedy.okain.shey.qokedy.kchdy.okedy.okey.dy.okedy.olshdy
84	back	23	qokeey.olkaiin.okol.shedy.cthy,korol.oror
84	back	24	y,cheey.okeedy.olkain.olchey.saiin.oly
84	back	25	qokain.okain.olol.okal,chedy.chedy
84	back	26	ol.qokar.shdy.qol.otedy.olchedy
84	back	27	y.or.shedy.qolkeedy.olchedy.olkal
84	back	28	dal.shedy.qokedy.shedy.dain.daiin
84	back	29	sain.shedy.qokeey.daiin.okedy.oldy
84	back	30	qokey.ol.keed.qokedy.qokey.qokeoly
84	back	31	chal.daiin.otal.chdy.otal.chckhor.aly
84	back	32	qokedy.shey.kal.okedy.yfchedy.tedy.lolor
84	back	33	shedy.qokey.qokedy.chey.dar.okey.okeshy.olchy
84	back	34	qokain.ol.chedy.alchey.s,al.or.chdy.dchey.okey.lchy
84	back	35	shor.ol.okain.shedy.olshedy.tol,okeedy.chedy.okedy.lol
84	back	36	qokey.sol,kedy.okey.lkain.shey.shes.ol.shedy.qokeey.ror
84	back	37	chckhy.qokaiin.shey.dain.qokeey.daiin.okaiin.qokal.dys
84	back	38	qokchey.qokeedy.okedy.dolor.ol.chedy.oteol.olol
84	back	39	lshedy.qol.aiin.okey.olchey.lchey.olshedy.shckhy.soly
84	back	40	yteedar.olkeey.olchey.qokey.lkeoldy.daiin,olkedy.ykaiin
84	back	41	sor.otes.doltedy.otol.chedy<$>
84	back	42	okar
84	back	43	ydairol
84	back	44	ychckhy
84	back	45	dshedy<$>
84	back	46	okchdy
84	back	47	solchey
84	back	48	dair,oldy
84	back	49	darchy
84	back	50	y{c'th}y
84	back	51	ochedy
85r1.1    pdsheody.shdol.shey.otchdy.dshedy.soeeedy.dchefoey.sair.shedy.sodair,shey
85r1.2    yoiin.cheey.qocthdy.otedy.dol.ar,aiin.okshd.okchedy.otedy.chckhdy.otam
85r1.3    tarar.otedy.opcheey.ykdair.chy.qotedy.qokchdy.otedy.cheol.saiin.otedam
85r1.4    odeedaiin.qokechy.daiin.chekchy.olshedy.qokeedy.doltshdy.otar.otchdy.ols
85r1.5    tchedy.kchedy.qodaiin.olkeedy.oraiin.olshedy.okchy.kedy.tedy.tdam
85r1.6    roraiin.shey.pchey.qokeey.chor.ol.shedy<$>
85r1.7    pchedy.oraiin.shefchdy.qopar.sheedy.qokedy.qotchedy.kchdar.ypchdy,ldo
85r1.8    daiin.chckhdy.qotchdy.opchsd.qokchdy.otchy.qodal.daiin.dal.shdar.oram
85r1.9    tsheed.lchey.qokeshy.da[in:ir].shedar.sheol.qo,[a:ii]r.chofchdy.qotd{c@178;}y.ofar
85r1.10   dair.chotaiin.cheod.cheolkeedy<$>
85r1.11   pdar.ol.shdair.qopcheedy.dal.chdal.chor.shefshoro.raiin.dolor.aiin.opakam
85r1.12   tdain.okeody.lchdy.lkor.oeeseary.dar.shedaiin.oto.daiin.dlar.am<!raised>
85r1.13   rsheodar.qocth[y:o].kar.okaiin.ykeeeody.qotal.ol.shody
85r1.14   daror.sheedy.keody.oteody.s,ar.aiin.cheedy.otaiin.dar.al.odaiiin
85r1.15   qokeeodaiin.chey.okaiin.okal.al.dl.sheokey.cheokaiin.ol,keeo.dal.olky
85r1.16   shoiin.qokar.okar
85r1.17   polky.shey.olkedaiin.shor.cphedy.dair.sh{cphh}y.opchey.shtor.aiinsham
85r1.18   olkeey.otchey.qokedy.qodaiin.ch{ctah}y.checphey.otshey.qokshey.schdy.dam
85r1.19   <!right>okchy.okchdy.otchedy.dam.lam<$>
85r1.20   pcheo,y,kshedy.qocphdy.qofol.shdaldy.dairar.cheeteey.otchedy.qokchdy.dy
85r1.21   daiir.cheody.oraiin.ol.okaiin.cheocthey.olor.otedy.qotaiin.chor.chedy
85r1.22   ydair.tar.chedy.oraiin.ychedy.okedy<$>
85r1.23   pchdaiin.shodaiin.shofshedy.yteody.ypar.ches.aiin.chol,dy.qopar.shetam
85r1.24   tedair.ykeedy.dain.cheedy.qokar.chedy.okar.shee[k:t]eey.qokedy.olchedy
85r1.25   schedaiir.oteody.chcthdy.qokaiin.ykchedy<$>
85r1.26   pchdair.or.shshdar.qopchedy.opchdy.qofchdy.dar.s.aiin.chcphdy.dar,or,daiin
85r1.27   ychedy.shetshdy.qotar.okedy.qokal.saiin.ol
85r1.28   kchedar.yteol.okchdy.q[e:o]kedy.otor.odor.ar.chedy.otechdy.dal,cphedy
85r1.29   oees.aiin.ol,keeody.or,s.cheey.qokchdy.qotol.okar.otar.otchy.okam
85r1.30   dorchdy.o[r:s]aiin.okeder.chcthy.okedy.chdy.chdy.otal.otchdy.otalom<$>
85r1.31   podaiin.shdar.ypchdar.dar.ypchdy.qopol.dar.keshar.dchdal.chol,air,y
85r1.32   ytor.chol.shdy,tody.qotchdy.otchol.chees.or.eeodaiin.or.aral.olkam
85r1.33   raraiiin.shey.osaiin.otar.ytar.otedy.or.aiin.otar.olar.olkeedy
85r1.34   ysheedy.ksheey.qokor.or.chod.lkchedy.qotody.qokar.shty.otarar
85r1.35   <!centred>s
85r2.1    <!09:00>odeedy.otedy.opaees.ar.chcthy.otchdy.otody.otar.chepaiin.otodar.otodaiin.opaiin.otaiin.qopchas.otchedy.olkaiin.odar.aloees.otchedy.qotedaiin.odar.octhody.shedaiin.olaiin.olfor.daiin.ol.lkech[ch:?].os.aiin.oteedy.dar.otees.opaiin.chcphdar
85r2.2    <!N>sain.or.or,aiin.opchdy
85r2.3    <!N>qotor.sheedy.shodaiin.olfar,ary
85r2.4    <!N>dair.sheo.oraiin.chol,daiin
85r2.5    <!N>ockhdar.olkar.shoral
85r2.6    <!N>roseer<$>
85r2.7    <!E>pchedeey.olkey.qokedy.sheos.fcheey
85r2.8    <!E>otchedy.chotey.qocthey.oteey.ol.oloqorain
85r2.9    <!E>daiin.qotaiin.tchedy.otedy.qotchdy.chckhey
85r2.10   <!E>ytchedy,qodar.qotedar.qokar.qotchd.qotom
85r2.11   <!E>soiis
85r2.12   <!S>otchs.shedor.chey,sorain
85r2.13   <!S>or.shedy.tedy.sodaiiin.chy
85r2.14   <!S>ytedar.chz[s:r].aiin.arody
85r2.15   <!S>ypshedy.dar.chedy.or,am
85r2.16   <!S>oteey.qodaiin.odain.an.chey
85r2.17   <!S>orar.oldar.ain<$>
85r2.18   <!W>okees.olaiin.qokal.chdy.sary
85r2.19   <!W>qokshedy.qodain.chckhy.ykeedy.chedy
85r2.20   <!W>or,aiin.ckhed[a:y].or.ain.olchey.qokal.shedy
85r2.21   <!W>qokeody.qoekedy.dody.shedy.qodaiin
85r2.22   <!W>los,ar.shedy.qokshey.qose?y.or.aiin,og
85r2.23   <!W>ol.lcheol.chol.ol.sheoly<$>
85r2.24   <!09:30>okees.ochar.oted[o:a]r.ochedy.otody.olchedy.oteedo.ar.or.airol.otees.ar.aram
Ros.1     <!1:11>saeeasa?
Ros.2     <!10:30>oto.tosa[ir:in].adar.otar.otod.okaiin.dalal,chdar.chefchs.okor.ol.om.olkeeodaiin.shol.okal.orshees.?oeey.okalol.otodr.ochs.arol.o?okam.oteed.oteedy.okedy.lraiin.or,aiin.okor.okeedy
Ros.3     <!1:1>ofain,ain
Ros.4     <!1:2>ych,?ar
Ros.5     <!1:3>ydekam
Ros.6     <!1:4>darchedy
Ros.7     <!1:5>oto[ch:?]edy,sy
Ros.8     <!1:6>???d[o:a]y,olal
Ros.9     <!1:7>???dchor,orary
Ros.10    <!1:8>saira[d:?]am<$>
Ros.11    <!1:9>okchdarar
Ros.12    <!2:9>soiindy
Ros.13    <!2:10>ytedar
Ros.14    <!2:11>[d:?]dsschx
Ros.15    <!2:13>daldar
Ros.16    <!2:12>ofardy
Ros.17    <!1:10>orarol
Ros.18    <!4:1>daldal
Ros.19    <!4:2>da[r:s]aldy
Ros.20    <!05:00>sairadror.or.okal.or,al,al.ykal.ol.ar.ol.ar.ol.al,l[r:?].okan.okod.ok?d.ok[e:?]o.ody.pashs.otedy.[ch:ee]edchs.sheekede.odal.[?:s]od.olkeedy.oky.kcheer.okchdy.otol.ary.aiin.aiir.[oial:???].okchdy.olo.okain.okaiin.ady
Ros.21    <!4:3>oko
Ros.22    <!4:4>daiiny
Ros.23    <!4:5>do{cfhh}y
Ros.24    <!4:6>okedy
Ros.25    <!4:7>o[k:p]ary
Ros.26    <!4:8>opain
Ros.27    <!4:9>opar
Ros.28    <!4:10>adairy
Ros.29    <!4:11>dxar
Ros.30    <!4:12>okory
Ros.31    <!4:13>opo[k:t]chosody
Ros.32    <!7:12>adashgasain
Ros.33    <!7:13>cfair.o@213;ol{c@133;h}y
Ros.34    <!7:1>okody
Ros.35    <!00:00>okas.epar.[ch:a]ir,u.oteoteedy.oto[s:r].otodar.ches.okodainol.ykedy.eedar.tchdaiin.sy.sarald.todar.chkar.odair.or.oal.okchdy.s[?:a]dy.otchdy.ykchdy.eeeky.o.aiin.okees.olar.or.ykeedy.okeo.lodaiin.or.olaiiin.ol[?:o]r
Ros.36    <!Spiral>uo[ch:?]s.oet[ee:ch]y.osar,aram.askeeody.ochdor,al.oekairy.ytodaro.opalshy.or,arodar.yk[o:y]dar.ykodar.ykara.opalx[?:y]
Ros.37    <!7:10>opoor,daly
Ros.38    <!7:7>okas.oedady
Ros.39    <!7:5>kechy.qolchedar,ar
Ros.40    <!7:6>otedy.chdaiin.oty<$>
Ros.41    <!7:3>?o[r:s]al
Ros.42    <!7:2>[cphe:epch]y
Ros.43    <!7:4>okor
Ros.44    <!7:8>sarchcphdy
Ros.45    <!7:9>otchdy.otoldy
Ros.46    <!7:11>ofchedaiin
Ros.47    <!10:30>osar.otar.otodeedy.oty,daiin.sheor.oar.otedy,qotedy.oteey.otoraiin.[ch:ee]ekad???r.ol.aiin.okedal.olor.op[o:a]iiral.???alky.[y:?]tar.qokeo,l.tched.oiin.oteedaiin.odal.cheky.otchdor.or.olkoaiin.ok[a:o]l,o,laiin
Ros.48    <!2:1>otedal
Ros.49    <!2:2>opaiin,o
Ros.50    <!2:3>otchdy
Ros.51    <!2:4>okchy
Ros.52    <!2:5>chkeedy
Ros.53    <!2:6>opairar
Ros.54    <!2:7>odee[?:d]y
Ros.55    <!2:8>okody
Ros.56    <!3:22>depcheky
Ros.57    <!3:23>ot[ch:a]
Ros.58    <!3:24>osy
Ros.59    <!3:25>[o:a]dl
Ros.60    <!3:26>d,dy
Ros.61    <!3:27>oteey
Ros.62    <!00:00>otor.or.om.araiin.okeody.okar.odsheedy.odaiin.ok[ch:ee]dy.okar.shar.okaiin.daiin.ofair.oly.olkair[?:n].y.o.d.???ax.k.r.olar.oteedaiin.otes,ar.ykos.aiiin.ol.qotady.ol.a,r.or.osoa.oteeedy.okal.okodar.otshe.okody.oteda.chdar.[?:d]
Ros.63    <!5:1>oteedy
Ros.64    <!5:2>opa
Ros.65    <!5:3>odal
Ros.66    <!5:4>shdy
Ros.67    <!5:5>opchees
Ros.68    <!5:6>opar
Ros.69    <!5:7>daral
Ros.70    <!5:8>otdod???.oe[g:?]y
Ros.71    <!5:9>soshxor.arar
Ros.72    <!5:10>otedain,otody
Ros.73    <!5:11>ytedar???
Ros.74    <!5:12>opo?daiin
Ros.75    <!5:13>ols
Ros.76    <!5:14>ypal
Ros.77    <!5:15>opydsh
Ros.78    <!5:16>rshy
Ros.79    <!5:17>olz
Ros.80    <!5:18>dtedg
Ros.81    <!5:19>opy
Ros.82    <!5:20>ofdaj
Ros.83    <!5:21>ddary
Ros.84    <!5:22>ot[o:e]dy
Ros.85    <!5:23>dairdy
Ros.86    <!5:24>rody
Ros.87    <!07:30>yke.okees.ol[ch:ee][e:i]di.otalo.???.otodar.shekal.olkar.cheykar.shal.qo[k:t]al.okas.okas.otodo.okod[o:y].otody.otas.[ch:ee]fol.oksh?.ok?.ok[?:ee]r.or.okody.okchedy.chekchedy.of[e:?]odar.qotchdy.kar,chdarchek[o:a]l.???
Ros.88    <!8:1>ofary <!followed by okady>
Ros.89    <!8:2>okady
Ros.90    <!8:3>okchdy.kary <!followed by oraiin
Ros.91    <!8:4>oraiin,eey
Ros.92    <!9:3>opodchd[a:?]l
Ros.93    <!9:2>dar[ch:ee]dy
Ros.94    <!07:30>otchdaiin.otodar.otedar.otar,odaiin.olkaiin.otl.xasashe.ol.ar.a{ikh}e.chedaiin.ockhedy.shed[a:y].otody.okedal,d.or,aiin.otody.toor.chepar.ol.chckhy.opchdar.or.ar.al.xar.???p?r.???chedy.okalm.or.o[f:p]alairedy
Ros.95    <!3:5>okaramal
Ros.96    <!3:6>opchdy
Ros.97    <!3:7>ofdora[m:?]
Ros.98    <!3:8>oda
Ros.99    <!3:16>ofchdar
Ros.100   <!3:9>otedam
Ros.101   <!3:10>lokedshs
Ros.102   <!3:11>otodar
Ros.103   <!3:12>otedaiin
Ros.104   <!3:13>okedy
Ros.105   <!3:14>xoltedy
Ros.106   <!3:15>op[ch:a]dam
Ros.107   <!3:19>otedy,oporam
Ros.108   <!3:17>ot[ch:?]dy
Ros.109   <!3:18>otody
Ros.110   <!3:20>chdain
Ros.111   <!3:21>oted[y:?]
Ros.112   <!left of 'clock'>oparsh[?:f][?:ch]dy
Ros.113   <!above 'clock'>sar.odaiin,or
Ros.114   <!below 'clock'>o.dar.[aiird:???]
Ros.115   <!right of 'clock'>oteoly
Ros.116   <!3:1>ofod[a:y]dy
Ros.117   <!3:2>opd[a:y]dy
Ros.118   <!3:3>otod???
Ros.119   <!3:4>otodedy
Ros.120   <!6:1>opchdain
Ros.121   <!6:2>otdar.shed
