chain_id	row_type	step	count	chain_length	codes	glyphs	from_code	from_glyph	to_code	to_glyph
29	step	3	1				M056	𛷱	M288	𜄱
29	step	4	39				M288	𜄱	M124	𛻃
29	step	4	28				M288	𜄱	M388	𜌓
29	step	4	6				M288	𜄱	M218	𛿺
29	step	4	1				M288	𜄱	M242~b	𜀼
29	step	4	1				M288~f	𜄺	M047	𛷊
29	step	4	1				M288	𜄱	M242~f	𜁀
29	step	4	1				M288	𜄱	M047	𛷊
30	summary			5	M105~a/M105/M105~ab/M105~b M003~b/M003 M054/M054~i/M054~b/M054~c M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛹿/𛹾/𛺀/𛺁 𛵂/𛵁 𛷪/𛷰/𛷮/𛷯 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
30	step	1	2				M105~a	𛹿	M003	𛵁
30	step	2	7				M003~b	𛵂	M054	𛷪
30	step	2	1				M003	𛵁	M054~i	𛷰
30	step	3	10				M054	𛷪	M288	𜄱
30	step	4	39				M288	𜄱	M124	𛻃
30	step	4	28				M288	𜄱	M388	𜌓
30	step	4	6				M288	𜄱	M218	𛿺
30	step	4	1				M288	𜄱	M242~b	𜀼
30	step	4	1				M288~f	𜄺	M047	𛷊
30	step	4	1				M288	𜄱	M242~f	𜁀
30	step	4	1				M288	𜄱	M047	𛷊
31	summary			5	M377+M377/M377~e+M377~e M365 M075~g/M075~o/M075~k/M075~ab/M075~m/M075~ff/M075~h/M075~e M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜋂/𜋇 𜊅 𛸷/𛸼/𛸺/𛸴/𛸻/𛸶/𛸹/𛸵 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
31	step	1	2				M377+M377	𜋂	M365	𜊅
31	step	2	1				M365	𜊅	M075~g	𛸷
31	step	2	1				M365	𜊅	M075~ff	𛸶
31	step	3	1				M075~g	𛸷	M387~l	𜌐
31	step	3	1				M075~o	𛸼	M387~l	𜌐
31	step	4	7				M387~ef	𜌆	M036	𛶎
31	step	4	5				M387~ee	𜌄	M002~b	𛵀
31	step	4	4				M387	𜋾	M036	𛶎
31	step	4	4				M387~a	𜋿	M263~a	𜃃
31	step	4	3				M387	𜋾	M263	𜃁
31	step	4	3				M387~a	𜋿	M263	𜃁
31	step	4	2				M387~ef	𜌆	M263	𜃁
31	step	4	1				M325	𜈒	M263	𜃁
31	step	4	1				M387~a	𜋿	M002	𛴾
31	step	4	1				M387~a	𜋿	M263~b1	𜃆
31	step	4	1				M387	𜋾	M263~a	𜃃
31	step	4	1				M325	𜈒	M263~b1	𜃆
31	step	4	1				M387~ee	𜌄	M263	𜃁
31	step	4	1				M387~ef	𜌆	M002	𛴾
31	step	4	1				M387~c	𜌁	M263~1	𜃂
31	step	4	1				M387~c	𜌁	M036	𛶎
31	step	4	1				M387~ee	𜌄	M002	𛴾
31	step	4	1				M387~a	𜋿	M036	𛶎
31	step	4	1				M387~ca	𜌂	M263	𜃁
32	summary			5	M252~q/M252/M252~qa M136~c/M136/M136~b/M136~i/M136~a/M136~q/M136~r/M136~n/M136~k/M136~p/M136~o/M136~u/M136~h/M136~t/M136~f M056~f/M056/M056~e M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜂏/𜂊/𜂐 𛻸/𛻰/𛻷/𛻾/𛻶/𛼆/𛼇/𛼃/𛼀/𛼅/𛼄/𛼊/𛻽/𛼉/𛻻 𛷳/𛷱/𛷲 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
32	step	1	1				M252~l	𜂎	M136~i	𛻾
32	step	1	1				M252~i	𜂍	M136~k	𛼀
32	step	2	3				M136~q	𛼆	M056	𛷱
32	step	2	1				M136	𛻰	M056~e	𛷲
32	step	2	1				M136~b	𛻷	M056~f	𛷳
32	step	2	1				M136~h	𛻽	M056~f	𛷳
32	step	3	14				M056~f	𛷳	M288	𜄱
32	step	3	1				M056~e	𛷲	M288	𜄱
32	step	3	1				M056	𛷱	M288	𜄱
32	step	4	39				M288	𜄱	M124	𛻃
32	step	4	28				M288	𜄱	M388	𜌓
32	step	4	6				M288	𜄱	M218	𛿺
32	step	4	1				M288	𜄱	M242~b	𜀼
32	step	4	1				M288~f	𜄺	M047	𛷊
32	step	4	1				M288	𜄱	M242~f	𜁀
32	step	4	1				M288	𜄱	M047	𛷊
33	summary			5	M176/M176~b M297/M297~b/M297~d/M297~bc M218/M218~b/M242~ab/M242~b/M242~n/M124/M047/M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛾍/𛾎 𜅸/𜅻/𜆀/𜅽 𛿺/𜀄/𜀻/𜀼/𜁂/𛻃/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
33	step	1	1				M176	𛾍	M297~b	𜅻
33	step	1	1				M176	𛾍	M297	𜅸
33	step	2	4				M297	𜅸	M388	𜌓
33	step	2	4				M297	𜅸	M218	𛿺
33	step	2	2				M297~b	𜅻	M218	𛿺
33	step	3	21				M124	𛻃	M288	𜄱
33	step	3	19				M388	𜌓	M288	𜄱
33	step	3	9				M218	𛿺	M288	𜄱
33	step	3	2				M047	𛷊	M288	𜄱
33	step	3	1				M242~b	𜀼	M288	𜄱
33	step	3	1				M242~ab	𜀻	M288	𜄱
33	step	3	1				M124	𛻃	M288~i	𜄽
33	step	4	39				M288	𜄱	M124	𛻃
33	step	4	28				M288	𜄱	M388	𜌓
33	step	4	6				M288	𜄱	M218	𛿺
33	step	4	1				M288	𜄱	M242~b	𜀼
33	step	4	1				M288~f	𜄺	M047	𛷊
33	step	4	1				M288	𜄱	M242~f	𜁀
33	step	4	1				M288	𜄱	M047	𛷊
34	summary			4	M321/M321~b/M321~hb/M321~h/M321~f/M321~c M005 M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𜇼/𜇽/𜈄/𜈂/𜈀/𜇾 𛵇 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
34	step	1	3				M321	𜇼	M005	𛵇
34	step	1	2				M321~b	𜇽	M005	𛵇
34	step	2	3				M005	𛵇	M376	𜊽
34	step	3	2				M376~b	𜊿	M203~a	𛾳
34	step	3	2				M376	𜊽	M203~a	𛾳
34	step	3	1				M376~a	𜊾	M203~a	𛾳
34	step	3	1				M376	𜊽	M203~c	𛾴
34	step	3	1				M376	𜊽	M203~e	𛾶
34	step	3	1				M376~a	𜊾	M203~c	𛾴
34	step	3	1				M376	𜊽	M203~d	𛾵
35	summary			4	M149~a/M149~a2/M149~a1/M149~c/M149~h M054/M054~i/M054~b/M054~c M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛼰/𛼲/𛼱/𛼴/𛼷 𛷪/𛷰/𛷮/𛷯 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
35	step	1	3				M149~a	𛼰	M054	𛷪
35	step	2	10				M054	𛷪	M288	𜄱
35	step	3	39				M288	𜄱	M124	𛻃
35	step	3	28				M288	𜄱	M388	𜌓
35	step	3	6				M288	𜄱	M218	𛿺
35	step	3	1				M288	𜄱	M242~b	𜀼
35	step	3	1				M288~f	𜄺	M047	𛷊
35	step	3	1				M288	𜄱	M242~f	𜁀
35	step	3	1				M288	𜄱	M047	𛷊
36	summary			4	M153/M362/M362~a/M362~b/M367/M367~a/M367~c/M367~i/M367~e/M367~g/M367~d/M367~a1 M346/M346~a/M346~b/M346~d/M346~1/M346~c/M346~a2 M005~a/M006/M006@g/M006@g~1/M006~b M362/M362~a/M362~b/M153/M367/M367~a/M367~c/M367~i/M367~e/M367~g/M367~d/M367~a1	𛽆/𜉮/𜊁/𜊂/𜊊/𜊋/𜊏/𜊔/𜊑/𜊓/𜊐/𜊌 𜈽/𜈿/𜉄/𜉆/𜈾/𜉅/𜉁 𛵈/𛵉/𛵊/𛵋/𛵍 𜉮/𜊁/𜊂/𛽆/𜊊/𜊋/𜊏/𜊔/𜊑/𜊓/𜊐/𜊌				
36	step	1	10				M367	𜊊	M346	𜈽
36	step	1	5				M153	𛽆	M346	𜈽
36	step	1	4				M362	𜉮	M346	𜈽
36	step	1	3				M362~a	𜊁	M346~a	𜈿
36	step	1	3				M367~a	𜊋	M346~a	𜈿
36	step	1	3				M367~d	𜊐	M346	𜈽
36	step	1	2				M367~g	𜊓	M346	𜈽
36	step	1	1				M367	𜊊	M346~c	𜉅
36	step	1	1				M367~c	𜊏	M346~a2	𜉁
36	step	1	1				M367	𜊊	M346~1	𜈾
36	step	1	1				M362	𜉮	M346~1	𜈾
36	step	1	1				M362~a	𜊁	M346	𜈽
36	step	1	1				M362~b	𜊂	M346~a3	𜉂
36	step	1	1				M367~c	𜊏	M346	𜈽
36	step	1	1				M367~d	𜊐	M346~a	𜈿
36	step	1	1				M367	𜊊	M346~a2	𜉁
36	step	2	6				M346	𜈽	M006	𛵉
36	step	2	5				M346~a	𜈿	M006@g	𛵊
36	step	2	1				M346	𜈽	M005~a	𛵈
36	step	2	1				M346~c	𜉅	M006	𛵉
36	step	2	1				M346~a2	𜉁	M006	𛵉
36	step	2	1				M346~1	𜈾	M006	𛵉
36	step	2	1				M346	𜈽	M006@g~2	𛵌
36	step	3	4				M006	𛵉	M362~a	𜊁
36	step	3	2				M006@g	𛵊	M367	𜊊
36	step	3	2				M006	𛵉	M362	𜉮
36	step	3	1				M006	𛵉	M367~a1	𜊌
36	step	3	1				M006	𛵉	M362~b	𜊂
36	step	3	1				M006	𛵉	M367~f	𜊒
37	summary			4	M193/M193~g M371/M371~c/M371~a/M371~d M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388 M288/M288~d/M288~a/M288~f/M288~e	𛾚/𛾠 𜊩/𜊬/𜊪/𜊭 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹				
37	step	1	1				M193~ca	𛾝	M371	𜊩
37	step	1	1				M193	𛾚	M371	𜊩
37	step	2	6				M371	𜊩	M124	𛻃
37	step	2	4				M371	𜊩	M388	𜌓
37	step	2	1				M371	𜊩	M218~b	𜀄
37	step	2	1				M371	𜊩	M218	𛿺
37	step	2	1				M371	𜊩	M124~a	𛻄
37	step	2	1				M371~c	𜊬	M218	𛿺
37	step	3	21				M124	𛻃	M288	𜄱
37	step	3	19				M388	𜌓	M288	𜄱
37	step	3	9				M218	𛿺	M288	𜄱
37	step	3	2				M047	𛷊	M288	𜄱
37	step	3	1				M242~b	𜀼	M288	𜄱
37	step	3	1				M242~ab	𜀻	M288	𜄱
37	step	3	1				M124	𛻃	M288~i	𜄽
38	summary			4	M323/M323~i/M323~a M036/M002/M002~b/M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜈆/𜈋/𜈈 𛶎/𛴾/𛵀/𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
38	step	1	1				M323	𜈆	M036	𛶎
38	step	1	1				M323~i	𜈋	M036	𛶎
38	step	2	6				M002~b	𛵀	M387~ee	𜌄
38	step	2	4				M002	𛴾	M387~a	𜋿
38	step	2	4				M263~a	𜃃	M387~ef	𜌆
38	step	2	4				M263	𜃁	M387~ef	𜌆
38	step	2	3				M036	𛶎	M387~a	𜋿
38	step	2	2				M263	𜃁	M387	𜋾
38	step	2	2				M036	𛶎	M387	𜋾
38	step	2	2				M036	𛶎	M387~ef	𜌆
38	step	2	2				M263	𜃁	M387~a	𜋿
38	step	2	1				M036	𛶎	M387~c	𜌁
38	step	2	1				M263~a	𜃃	M387~a	𜋿
38	step	2	1				M263~b1	𜃆	M387~ef	𜌆
38	step	2	1				M263~b1	𜃆	M387	𜋾
38	step	2	1				M036	𛶎	M325~g	𜈖
38	step	2	1				M002	𛴾	M387	𜋾
38	step	2	1				M263	𜃁	M387~ca	𜌂
38	step	3	7				M387~ef	𜌆	M036	𛶎
38	step	3	5				M387~ee	𜌄	M002~b	𛵀
38	step	3	4				M387	𜋾	M036	𛶎
38	step	3	4				M387~a	𜋿	M263~a	𜃃
38	step	3	3				M387	𜋾	M263	𜃁
38	step	3	3				M387~a	𜋿	M263	𜃁
38	step	3	2				M387~ef	𜌆	M263	𜃁
38	step	3	1				M325	𜈒	M263	𜃁
38	step	3	1				M387~a	𜋿	M002	𛴾
38	step	3	1				M387~a	𜋿	M263~b1	𜃆
38	step	3	1				M387	𜋾	M263~a	𜃃
38	step	3	1				M325	𜈒	M263~b1	𜃆
38	step	3	1				M387~ee	𜌄	M263	𜃁
38	step	3	1				M387~ef	𜌆	M002	𛴾
38	step	3	1				M387~c	𜌁	M263~1	𜃂
38	step	3	1				M387~c	𜌁	M036	𛶎
38	step	3	1				M387~ee	𜌄	M002	𛴾
38	step	3	1				M387~a	𜋿	M036	𛶎
38	step	3	1				M387~ca	𜌂	M263	𜃁
39	summary			4	M066/M066~a/M377/M377~e M218/M218~b/M242~ab/M242~b/M242~n/M124/M047/M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛸗/𛸘/𜋀/𜋅 𛿺/𜀄/𜀻/𜀼/𜁂/𛻃/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
39	step	1	4				M066	𛸗	M218	𛿺
39	step	1	3				M377~e	𜋅	M218	𛿺
39	step	1	3				M377	𜋀	M124	𛻃
39	step	1	2				M377	𜋀	M218	𛿺
39	step	1	2				M066	𛸗	M388	𜌓
39	step	1	1				M066	𛸗	M047	𛷊
39	step	1	1				M066	𛸗	M218~b	𜀄
39	step	1	1				M066	𛸗	M124	𛻃
39	step	1	1				M066	𛸗	M242~n	𜁂
39	step	1	1				M377	𜋀	M218~b	𜀄
39	step	1	1				M377~e	𜋅	M388	𜌓
39	step	1	1				M066~a	𛸘	M388	𜌓
39	step	2	21				M124	𛻃	M288	𜄱
39	step	2	19				M388	𜌓	M288	𜄱
39	step	2	9				M218	𛿺	M288	𜄱
39	step	2	2				M047	𛷊	M288	𜄱
39	step	2	1				M242~b	𜀼	M288	𜄱
39	step	2	1				M242~ab	𜀻	M288	𜄱
39	step	2	1				M124	𛻃	M288~i	𜄽
39	step	3	39				M288	𜄱	M124	𛻃
39	step	3	28				M288	𜄱	M388	𜌓
39	step	3	6				M288	𜄱	M218	𛿺
39	step	3	1				M288	𜄱	M242~b	𜀼
39	step	3	1				M288~f	𜄺	M047	𛷊
39	step	3	1				M288	𜄱	M242~f	𜁀
39	step	3	1				M288	𜄱	M047	𛷊
40	summary			4	M146/M146~d/M146~2 M218/M218~b/M242~ab/M242~b/M242~n/M124/M047/M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛼢/𛼨/𛼥 𛿺/𜀄/𜀻/𜀼/𜁂/𛻃/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
40	step	1	2				M146	𛼢	M218	𛿺
40	step	1	1				M146	𛼢	M218~b	𜀄
40	step	2	21				M124	𛻃	M288	𜄱
40	step	2	19				M388	𜌓	M288	𜄱
40	step	2	9				M218	𛿺	M288	𜄱
40	step	2	2				M047	𛷊	M288	𜄱
40	step	2	1				M242~b	𜀼	M288	𜄱
40	step	2	1				M242~ab	𜀻	M288	𜄱
40	step	2	1				M124	𛻃	M288~i	𜄽
40	step	3	39				M288	𜄱	M124	𛻃
40	step	3	28				M288	𜄱	M388	𜌓
40	step	3	6				M288	𜄱	M218	𛿺
40	step	3	1				M288	𜄱	M242~b	𜀼
40	step	3	1				M288~f	𜄺	M047	𛷊
40	step	3	1				M288	𜄱	M242~f	𜁀
40	step	3	1				M288	𜄱	M047	𛷊
41	summary			4	M195+M038~a/M195+M038 M131~e/M131/M131~k/M370/M370~c/M175/M320 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛾤/𛾣 𛻟/𛻛/𛻤/𜊛/𜊤/𛽹/𜇶 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
41	step	1	1				M195+M038	𛾣	M131~e	𛻟
41	step	1	1				M195+M038~a	𛾤	M131~e	𛻟
41	step	2	14				M370	𜊛	M288	𜄱
41	step	2	2				M131~e	𛻟	M288	𜄱
41	step	2	2				M320	𜇶	M288	𜄱
41	step	2	1				M175	𛽹	M288	𜄱
41	step	2	1				M175~b	𛾌	M288	𜄱
41	step	2	1				M370~da	𜊦	M288	𜄱
41	step	3	39				M288	𜄱	M124	𛻃
41	step	3	28				M288	𜄱	M388	𜌓
41	step	3	6				M288	𜄱	M218	𛿺
41	step	3	1				M288	𜄱	M242~b	𜀼
41	step	3	1				M288~f	𜄺	M047	𛷊
41	step	3	1				M288	𜄱	M242~f	𜁀
41	step	3	1				M288	𜄱	M047	𛷊
42	summary			4	M348 M057/M057~a/M057~b/M057~b1/M057~f M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜉈 𛷶/𛷸/𛷼/𛷽/𛸀 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
42	step	1	2				M348	𜉈	M057	𛷶
42	step	2	4				M057	𛷶	M288	𜄱
42	step	2	2				M057~a	𛷸	M288	𜄱
42	step	2	1				M057~b	𛷼	M288	𜄱
42	step	3	39				M288	𜄱	M124	𛻃
42	step	3	28				M288	𜄱	M388	𜌓
42	step	3	6				M288	𜄱	M218	𛿺
42	step	3	1				M288	𜄱	M242~b	𜀼
42	step	3	1				M288~f	𜄺	M047	𛷊
42	step	3	1				M288	𜄱	M242~f	𜁀
42	step	3	1				M288	𜄱	M047	𛷊
43	summary			4	M347 M054/M054~i/M054~b/M054~c M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜉇 𛷪/𛷰/𛷮/𛷯 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
43	step	1	1				M347	𜉇	M054~i	𛷰
43	step	1	1				M347	𜉇	M054	𛷪
43	step	2	10				M054	𛷪	M288	𜄱
43	step	3	39				M288	𜄱	M124	𛻃
43	step	3	28				M288	𜄱	M388	𜌓
43	step	3	6				M288	𜄱	M218	𛿺
43	step	3	1				M288	𜄱	M242~b	𜀼
43	step	3	1				M288~f	𜄺	M047	𛷊
43	step	3	1				M288	𜄱	M242~f	𜁀
43	step	3	1				M288	𜄱	M047	𛷊
44	summary			4	M317/M317~a/M317~e/M317~b M054/M054~i/M054~b/M054~c M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜇟/𜇢/𜇦/𜇣 𛷪/𛷰/𛷮/𛷯 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
44	step	1	4				M317	𜇟	M054	𛷪
44	step	2	10				M054	𛷪	M288	𜄱
44	step	3	39				M288	𜄱	M124	𛻃
44	step	3	28				M288	𜄱	M388	𜌓
44	step	3	6				M288	𜄱	M218	𛿺
44	step	3	1				M288	𜄱	M242~b	𜀼
44	step	3	1				M288~f	𜄺	M047	𛷊
44	step	3	1				M288	𜄱	M242~f	𜁀
44	step	3	1				M288	𜄱	M047	𛷊
45	summary			4	M125/M125~a M346/M346~a/M346~b/M346~d/M346~1/M346~c/M346~a2 M005~a/M006/M006@g/M006@g~1/M006~b M362/M362~a/M362~b/M153/M367/M367~a/M367~c/M367~i/M367~e/M367~g/M367~d/M367~a1	𛻇/𛻈 𜈽/𜈿/𜉄/𜉆/𜈾/𜉅/𜉁 𛵈/𛵉/𛵊/𛵋/𛵍 𜉮/𜊁/𜊂/𛽆/𜊊/𜊋/𜊏/𜊔/𜊑/𜊓/𜊐/𜊌				
45	step	1	1				M125	𛻇	M346	𜈽
45	step	1	1				M125~a	𛻈	M346	𜈽
45	step	2	6				M346	𜈽	M006	𛵉
45	step	2	5				M346~a	𜈿	M006@g	𛵊
45	step	2	1				M346	𜈽	M005~a	𛵈
45	step	2	1				M346~c	𜉅	M006	𛵉
45	step	2	1				M346~a2	𜉁	M006	𛵉
45	step	2	1				M346~1	𜈾	M006	𛵉
45	step	2	1				M346	𜈽	M006@g~2	𛵌
45	step	3	4				M006	𛵉	M362~a	𜊁
45	step	3	2				M006@g	𛵊	M367	𜊊
45	step	3	2				M006	𛵉	M362	𜉮
45	step	3	1				M006	𛵉	M367~a1	𜊌
45	step	3	1				M006	𛵉	M362~b	𜊂
45	step	3	1				M006	𛵉	M367~f	𜊒
46	summary			4	M097~h/M097~f M370/M370~c/M131~e/M131/M131~k/M175/M320 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛹥/𛹤 𜊛/𜊤/𛻟/𛻛/𛻤/𛽹/𜇶 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
46	step	1	2				M097~h	𛹥	M370	𜊛
46	step	2	14				M370	𜊛	M288	𜄱
46	step	2	2				M131~e	𛻟	M288	𜄱
46	step	2	2				M320	𜇶	M288	𜄱
46	step	2	1				M175	𛽹	M288	𜄱
46	step	2	1				M175~b	𛾌	M288	𜄱
46	step	2	1				M370~da	𜊦	M288	𜄱
46	step	3	39				M288	𜄱	M124	𛻃
46	step	3	28				M288	𜄱	M388	𜌓
46	step	3	6				M288	𜄱	M218	𛿺
46	step	3	1				M288	𜄱	M242~b	𜀼
46	step	3	1				M288~f	𜄺	M047	𛷊
46	step	3	1				M288	𜄱	M242~f	𜁀
46	step	3	1				M288	𜄱	M047	𛷊
47	summary			4	M053~a/M053~b M373/M373~a M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛷨/𛷩 𜊲/𜊳 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
47	step	1	3				M053~a	𛷨	M373	𜊲
47	step	2	7				M373	𜊲	M288	𜄱
47	step	3	39				M288	𜄱	M124	𛻃
47	step	3	28				M288	𜄱	M388	𜌓
47	step	3	6				M288	𜄱	M218	𛿺
47	step	3	1				M288	𜄱	M242~b	𜀼
47	step	3	1				M288~f	𜄺	M047	𛷊
47	step	3	1				M288	𜄱	M242~f	𜁀
47	step	3	1				M288	𜄱	M047	𛷊
48	summary			4	M041/M041~g/M041~j M054/M054~i/M054~b/M054~c M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛶹/𛶾/𛶿 𛷪/𛷰/𛷮/𛷯 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
48	step	1	2				M041~g	𛶾	M054	𛷪
48	step	1	1				M041	𛶹	M054	𛷪
48	step	2	10				M054	𛷪	M288	𜄱
48	step	3	39				M288	𜄱	M124	𛻃
48	step	3	28				M288	𜄱	M388	𜌓
48	step	3	6				M288	𜄱	M218	𛿺
48	step	3	1				M288	𜄱	M242~b	𜀼
48	step	3	1				M288~f	𜄺	M047	𛷊
48	step	3	1				M288	𜄱	M242~f	𜁀
48	step	3	1				M288	𜄱	M047	𛷊
49	summary			4	M370+M388+M370 M370/M370~c/M131~e/M131/M131~k/M175/M320 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜊟 𜊛/𜊤/𛻟/𛻛/𛻤/𛽹/𜇶 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
49	step	1	3				M370+M388+M370	𜊟	M370	𜊛
49	step	2	14				M370	𜊛	M288	𜄱
49	step	2	2				M131~e	𛻟	M288	𜄱
49	step	2	2				M320	𜇶	M288	𜄱
49	step	2	1				M175	𛽹	M288	𜄱
49	step	2	1				M175~b	𛾌	M288	𜄱
49	step	2	1				M370~da	𜊦	M288	𜄱
49	step	3	39				M288	𜄱	M124	𛻃
49	step	3	28				M288	𜄱	M388	𜌓
49	step	3	6				M288	𜄱	M218	𛿺
49	step	3	1				M288	𜄱	M242~b	𜀼
49	step	3	1				M288~f	𜄺	M047	𛷊
49	step	3	1				M288	𜄱	M242~f	𜁀
49	step	3	1				M288	𜄱	M047	𛷊
50	summary			4	M112/M112~e/M112~d/M112~a/M112~b/M112~f M036/M002/M002~b/M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛺣/𛺪/𛺩/𛺥/𛺧/𛺬 𛶎/𛴾/𛵀/𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
50	step	1	1				M112~a	𛺥	M036	𛶎
50	step	1	1				M112	𛺣	M036	𛶎
50	step	2	6				M002~b	𛵀	M387~ee	𜌄
50	step	2	4				M002	𛴾	M387~a	𜋿
50	step	2	4				M263~a	𜃃	M387~ef	𜌆
50	step	2	4				M263	𜃁	M387~ef	𜌆
50	step	2	3				M036	𛶎	M387~a	𜋿
50	step	2	2				M263	𜃁	M387	𜋾
50	step	2	2				M036	𛶎	M387	𜋾
50	step	2	2				M036	𛶎	M387~ef	𜌆
50	step	2	2				M263	𜃁	M387~a	𜋿
50	step	2	1				M036	𛶎	M387~c	𜌁
50	step	2	1				M263~a	𜃃	M387~a	𜋿
50	step	2	1				M263~b1	𜃆	M387~ef	𜌆
50	step	2	1				M263~b1	𜃆	M387	𜋾
50	step	2	1				M036	𛶎	M325~g	𜈖
50	step	2	1				M002	𛴾	M387	𜋾
50	step	2	1				M263	𜃁	M387~ca	𜌂
50	step	3	7				M387~ef	𜌆	M036	𛶎
50	step	3	5				M387~ee	𜌄	M002~b	𛵀
50	step	3	4				M387	𜋾	M036	𛶎
50	step	3	4				M387~a	𜋿	M263~a	𜃃
