A: Man and his occupations    
D50H	F36E2	997090	󳛢
D50I	F36E3	997091	󳛣
D50J	F36E4	997092	󳛤
D51	F36E5	997093	󳛥
D52	F36E6	997094	󳛦
D52A	F36E7	997095	󳛧
D53	F36E8	997096	󳛨
D53A	F36E9	997097	󳛩
D54	F36EA	997098	󳛪
D54A	F36EB	997099	󳛫
D55	F36EC	997100	󳛬
D56	F36ED	997101	󳛭
D57	F36EE	997102	󳛮
D57A	F36EF	997103	󳛯
D57B	F36F0	997104	󳛰
D57C	F36F1	997105	󳛱
D57D	F36F2	997106	󳛲
D58	F36F3	997107	󳛳
D59	F36F4	997108	󳛴
D60	F36F5	997109	󳛵
D61	F36F6	997110	󳛶
D61A	F36F7	997111	󳛷
D62	F36F8	997112	󳛸
D63	F36F9	997113	󳛹
D63A	F36FA	997114	󳛺
D63B	F36FB	997115	󳛻
D63C	F36FC	997116	󳛼
D63E	F36FD	997117	󳛽
D63F	F36FE	997118	󳛾
D63G	F36FF	997119	󳛿
D64	F3700	997120	󳜀
D65	F3701	997121	󳜁
D65A	F3702	997122	󳜂
D66	F3703	997123	󳜃
D67	F3704	997124	󳜄
D67A	F3705	997125	󳜅
D67B	F3706	997126	󳜆
D67C	F3707	997127	󳜇
D67D	F3708	997128	󳜈
D67E	F3709	997129	󳜉
D67F	F370A	997130	󳜊
D67G	F370B	997131	󳜋
D67H	F370C	997132	󳜌
D67I	F370D	997133	󳜍
D68	F370E	997134	󳜎
D69	F370F	997135	󳜏
D70	F3710	997136	󳜐
D71	F3711	997137	󳜑
D72	F3712	997138	󳜒
D73	F3713	997139	󳜓
D74	F3714	997140	󳜔
D75	F3715	997141	󳜕
D76	F3716	997142	󳜖
D77	F3717	997143	󳜗
D78	F3718	997144	󳜘
D79	F3719	997145	󳜙
D80	F371A	997146	󳜚
D81	F371B	997147	󳜛
D82	F371C	997148	󳜜
D83	F371D	997149	󳜝
D84	F371E	997150	󳜞
D85	F371F	997151	󳜟
D86	F3720	997152	󳜠
D87	F3721	997153	󳜡
D88	F3722	997154	󳜢
D89	F3723	997155	󳜣
D90	F3724	997156	󳜤
D91	F3725	997157	󳜥
D92	F3726	997158	󳜦
D93	F3727	997159	󳜧
D94	F3728	997160	󳜨
D95	F3729	997161	󳜩
D96	F372A	997162	󳜪
D97	F372B	997163	󳜫
D98	F372C	997164	󳜬
D99	F372D	997165	󳜭
D100	F372E	997166	󳜮
D101	F372F	997167	󳜯
D102	F3730	997168	󳜰
D103	F3731	997169	󳜱
D104	F3732	997170	󳜲
D105	F3733	997171	󳜳
D106	F3734	997172	󳜴
D107	F3735	997173	󳜵
D108	F3736	997174	󳜶
D109	F3737	997175	󳜷
D110	F3738	997176	󳜸
D111	F3739	997177	󳜹
D112	F373A	997178	󳜺
D113	F373B	997179	󳜻
D114	F373C	997180	󳜼
D115	F373D	997181	󳜽
D116	F373E	997182	󳜾
D117	F373F	997183	󳜿
D118	F3740	997184	󳝀
D119	F3741	997185	󳝁
D120	F3742	997186	󳝂
D121	F3743	997187	󳝃
D122	F3744	997188	󳝄
D123	F3745	997189	󳝅
D124	F3746	997190	󳝆
D125	F3747	997191	󳝇
D126	F3748	997192	󳝈
D127	F3749	997193	󳝉
D128	F374A	997194	󳝊
D129	F374B	997195	󳝋
D129A	F374C	997196	󳝌
D130	F374D	997197	󳝍
D130A	F374E	997198	󳝎
D131	F374F	997199	󳝏
D132	F3750	997200	󳝐
D133	F3751	997201	󳝑
D134	F3752	997202	󳝒
D135	F3753	997203	󳝓
D136	F3754	997204	󳝔
D137	F3755	997205	󳝕
D138	F3756	997206	󳝖
D139	F3757	997207	󳝗
D140	F3758	997208	󳝘
D141	F3759	997209	󳝙
D141A	F375A	997210	󳝚
D142	F375B	997211	󳝛
D143	F375C	997212	󳝜
D143A	F375D	997213	󳝝
D143B	F375E	997214	󳝞
D144	F375F	997215	󳝟
D144A	F3760	997216	󳝠
D144B	F3761	997217	󳝡
D145	F3762	997218	󳝢
D146	F3763	997219	󳝣
D147	F3764	997220	󳝤
D148	F3765	997221	󳝥
D149	F3766	997222	󳝦
D150	F3767	997223	󳝧
D150A	F3768	997224	󳝨
D151	F3769	997225	󳝩
D151A	F376A	997226	󳝪
D151B	F376B	997227	󳝫
D152	F376C	997228	󳝬
D153	F376D	997229	󳝭
D154	F376E	997230	󳝮
D154A	F376F	997231	󳝯
D155	F3770	997232	󳝰
D156	F3771	997233	󳝱
D157	F3772	997234	󳝲
D158	F3773	997235	󳝳
D159	F3774	997236	󳝴
D160	F3775	997237	󳝵
D161	F3776	997238	󳝶
D161A	F3777	997239	󳝷
D162	F3778	997240	󳝸
D163	F3779	997241	󳝹
D164	F377A	997242	󳝺
D165	F377B	997243	󳝻
D166	F377C	997244	󳝼
D167	F377D	997245	󳝽
D168	F377E	997246	󳝾
D169	F377F	997247	󳝿
D170	F3780	997248	󳞀
D170A	F3781	997249	󳞁
D171	F3782	997250	󳞂
D172	F3783	997251	󳞃
D173	F3784	997252	󳞄
D174	F3785	997253	󳞅
D175	F3786	997254	󳞆
D176	F3787	997255	󳞇
D176A	F3788	997256	󳞈
D177	F3789	997257	󳞉
D177A	F378A	997258	󳞊
D178	F378B	997259	󳞋
D178A	F378C	997260	󳞌
D178B	F378D	997261	󳞍
D178C	F378E	997262	󳞎
D178D	F378F	997263	󳞏
D179	F3790	997264	󳞐
D180	F3791	997265	󳞑
D181	F3792	997266	󳞒
D181A	F3793	997267	󳞓
D181B	F3794	997268	󳞔
D182	F3795	997269	󳞕
D182A	F3796	997270	󳞖
D183	F3797	997271	󳞗
D184	F3798	997272	󳞘
D185	F3799	997273	󳞙
D186	F379A	997274	󳞚
D187	F379B	997275	󳞛
D188	F379C	997276	󳞜
D189	F379D	997277	󳞝
D190	F379E	997278	󳞞
D191	F379F	997279	󳞟
D192	F37A0	997280	󳞠
D193	F37A1	997281	󳞡
D194	F37A2	997282	󳞢
D195	F37A3	997283	󳞣
D196	F37A4	997284	󳞤
D197	F37A5	997285	󳞥
D198	F37A6	997286	󳞦
D199	F37A7	997287	󳞧
D200	F37A8	997288	󳞨
D201	F37A9	997289	󳞩
D202	F37AA	997290	󳞪
D203	F37AB	997291	󳞫
D204	F37AC	997292	󳞬
D205	F37AD	997293	󳞭
D206	F37AE	997294	󳞮
D207	F37AF	997295	󳞯
D208	F37B0	997296	󳞰
D209	F37B1	997297	󳞱
D210	F37B2	997298	󳞲
D211	F37B3	997299	󳞳
D212	F37B4	997300	󳞴
D212A	F37B5	997301	󳞵
D213	F37B6	997302	󳞶
D214	F37B7	997303	󳞷
D215	F37B8	997304	󳞸
D216	F37B9	997305	󳞹
D217	F37BA	997306	󳞺
D218	F37BB	997307	󳞻
D219	F37BC	997308	󳞼
D220	F37BD	997309	󳞽
D221	F37BE	997310	󳞾
D222	F37BF	997311	󳞿
D223	F37C0	997312	󳟀
D224	F37C1	997313	󳟁
D225	F37C2	997314	󳟂
D226	F37C3	997315	󳟃
D227	F37C4	997316	󳟄
D228	F37C5	997317	󳟅
D229	F37C6	997318	󳟆
D229A	F37C7	997319	󳟇
D230	F37C8	997320	󳟈
D231	F37C9	997321	󳟉
D232	F37CA	997322	󳟊
D233	F37CB	997323	󳟋
D234	F37CC	997324	󳟌
D235	F37CD	997325	󳟍
D236	F37CE	997326	󳟎
D236A	F37CF	997327	󳟏
D237	F37D0	997328	󳟐
D238	F37D1	997329	󳟑
D239	F37D2	997330	󳟒
D240	F37D3	997331	󳟓
D241	F37D4	997332	󳟔
D242	F37D5	997333	󳟕
D243	F37D6	997334	󳟖
D244	F37D7	997335	󳟗
D245	F37D8	997336	󳟘
D246	F37D9	997337	󳟙
D247	F37DA	997338	󳟚
D248	F37DB	997339	󳟛
D249	F37DC	997340	󳟜
D250	F37DD	997341	󳟝
D251	F37DE	997342	󳟞
D252	F37DF	997343	󳟟
D253	F37E0	997344	󳟠
D254	F37E1	997345	󳟡
D255	F37E2	997346	󳟢
D256	F37E3	997347	󳟣
D257	F37E4	997348	󳟤
D258	F37E5	997349	󳟥
D259	F37E6	997350	󳟦
D260	F37E7	997351	󳟧
D261	F37E8	997352	󳟨
D262	F37E9	997353	󳟩
D263	F37EA	997354	󳟪
D264	F37EB	997355	󳟫
D265	F37EC	997356	󳟬
D266	F37ED	997357	󳟭
D267	F37EE	997358	󳟮
D268	F37EF	997359	󳟯
D269	F37F0	997360	󳟰
D270	F37F1	997361	󳟱
D271	F37F2	997362	󳟲
D272	F37F3	997363	󳟳
D273	F37F4	997364	󳟴
D274	F37F5	997365	󳟵
D275	F37F6	997366	󳟶
D275A	F37F7	997367	󳟷
D276	F37F8	997368	󳟸
D277	F37F9	997369	󳟹
D278	F37FA	997370	󳟺
D279	F37FB	997371	󳟻
D280	F37FC	997372	󳟼
D281	F37FD	997373	󳟽
D282	F37FE	997374	󳟾
D283	F37FF	997375	󳟿
D284	F3800	997376	󳠀
D285	F3801	997377	󳠁
D286	F3802	997378	󳠂
D287	F3803	997379	󳠃
D288	F3804	997380	󳠄
D289	F3805	997381	󳠅
D290	F3806	997382	󳠆
D291	F3807	997383	󳠇
D292	F3808	997384	󳠈
D293	F3809	997385	󳠉
D294	F380A	997386	󳠊
D295	F380B	997387	󳠋
D296	F380C	997388	󳠌
D297	F380D	997389	󳠍
D298	F380E	997390	󳠎
D299	F380F	997391	󳠏
D300	F3810	997392	󳠐
D301	F3811	997393	󳠑
D302	F3812	997394	󳠒
D303	F3813	997395	󳠓
D304	F3814	997396	󳠔
D305	F3815	997397	󳠕
D306	F3816	997398	󳠖
D307	F3817	997399	󳠗
D308	F3818	997400	󳠘
D309	F3819	997401	󳠙
D310	F381A	997402	󳠚
D311	F381B	997403	󳠛
D312	F381C	997404	󳠜
D313	F381D	997405	󳠝
D314	F381E	997406	󳠞
D315	F381F	997407	󳠟
D316	F3820	997408	󳠠
D317	F3821	997409	󳠡
D318	F3822	997410	󳠢
D319	F3823	997411	󳠣
D320	F3824	997412	󳠤
D321	F3825	997413	󳠥
D322	F3826	997414	󳠦
D322A	F3827	997415	󳠧
D322B	F3828	997416	󳠨
D323	F3829	997417	󳠩
D323A	F382A	997418	󳠪
D324	F382B	997419	󳠫
D325	F382C	997420	󳠬
D325A	F382D	997421	󳠭
D326	F382E	997422	󳠮
D326A	F382F	997423	󳠯
D326B	F3830	997424	󳠰
D327	F3831	997425	󳠱
D328	F3832	997426	󳠲
D329	F3833	997427	󳠳
D330	F3834	997428	󳠴
D331	F3835	997429	󳠵
D332	F3836	997430	󳠶
D333	F3837	997431	󳠷
D334	F3838	997432	󳠸
D334A	F3839	997433	󳠹
D335	F383A	997434	󳠺
D336	F383B	997435	󳠻
D336A	F383C	997436	󳠼
D337	F383D	997437	󳠽
D338	F383E	997438	󳠾
D339	F383F	997439	󳠿
D340	F3840	997440	󳡀
D341	F3841	997441	󳡁
D342	F3842	997442	󳡂
D343	F3843	997443	󳡃
D344	F3844	997444	󳡄
D345	F3845	997445	󳡅
D346	F3846	997446	󳡆
D347	F3847	997447	󳡇
D348	F3848	997448	󳡈
D349	F3849	997449	󳡉
D350	F384A	997450	󳡊
D351	F384B	997451	󳡋
D352	F384C	997452	󳡌
D353	F384D	997453	󳡍
D354	F384E	997454	󳡎
D355	F384F	997455	󳡏
D356	F3850	997456	󳡐
D356A	F3851	997457	󳡑
D356B	F3852	997458	󳡒
D357	F3853	997459	󳡓
D358	F3854	997460	󳡔
D359	F3855	997461	󳡕
D360	F3856	997462	󳡖
D361	F3857	997463	󳡗
D362	F3858	997464	󳡘
D363	F3859	997465	󳡙
D364	F385A	997466	󳡚
D365	F385B	997467	󳡛
D366	F385C	997468	󳡜
D367	F385D	997469	󳡝
D368	F385E	997470	󳡞
D369	F385F	997471	󳡟
D370	F3860	997472	󳡠
D371	F3861	997473	󳡡
D372	F3862	997474	󳡢
D373	F3863	997475	󳡣
D373A	F3864	997476	󳡤
D374	F3865	997477	󳡥
D375	F3866	997478	󳡦
D376	F3867	997479	󳡧
D377	F3868	997480	󳡨
D378	F3869	997481	󳡩
D379	F386A	997482	󳡪
D380	F386B	997483	󳡫
D381	F386C	997484	󳡬
D382	F386D	997485	󳡭
D383	F386E	997486	󳡮
D384	F386F	997487	󳡯
D385	F3870	997488	󳡰
D386	F3871	997489	󳡱
D387	F3872	997490	󳡲
D388	F3873	997491	󳡳
D389	F3874	997492	󳡴
D390	F3875	997493	󳡵
D391	F3876	997494	󳡶
D392	F3877	997495	󳡷
D393	F3878	997496	󳡸
D394	F3879	997497	󳡹
D395	F387A	997498	󳡺
D396	F387B	997499	󳡻
D397	F387C	997500	󳡼
D398	F387D	997501	󳡽
D399	F387E	997502	󳡾
D400	F387F	997503	󳡿
D402	F3880	997504	󳢀
D403	F3881	997505	󳢁
D404	F3882	997506	󳢂
D405	F3883	997507	󳢃
D406	F3884	997508	󳢄
D407	F3885	997509	󳢅
D408	F3886	997510	󳢆
D409	F3887	997511	󳢇
D410	F3888	997512	󳢈
D410A	F3889	997513	󳢉
D411	F388A	997514	󳢊
D412	F388B	997515	󳢋
D413	F388C	997516	󳢌
D414	F388D	997517	󳢍
D415	F388E	997518	󳢎
D416	F388F	997519	󳢏
D417	F3890	997520	󳢐
E: Mammals    
E1	F3891	997521	󳢑
E1A	F3892	997522	󳢒
E1B	F3893	997523	󳢓
E1C	F3894	997524	󳢔
E1D	F3895	997525	󳢕
E1E	F3896	997526	󳢖
E2	F3897	997527	󳢗
E3	F3898	997528	󳢘
E3A	F3899	997529	󳢙
E4	F389A	997530	󳢚
E5	F389B	997531	󳢛
E5A	F389C	997532	󳢜
E5B	F389D	997533	󳢝
E6	F389E	997534	󳢞
E6A	F389F	997535	󳢟
E6B	F38A0	997536	󳢠
E6C	F38A1	997537	󳢡
E6D	F38A2	997538	󳢢
E7	F38A3	997539	󳢣
E8	F38A4	997540	󳢤
E8A	F38A5	997541	󳢥
E8B	F38A6	997542	󳢦
E9	F38A7	997543	󳢧
E9A	F38A8	997544	󳢨
E9B	F38A9	997545	󳢩
E9C	F38AA	997546	󳢪
E9D	F38AB	997547	󳢫
E10	F38AC	997548	󳢬
E11	F38AD	997549	󳢭
E11A	F38AE	997550	󳢮
E11B	F38AF	997551	󳢯
E12	F38B0	997552	󳢰
E13	F38B1	997553	󳢱
E13A	F38B2	997554	󳢲
E14	F38B3	997555	󳢳
E14A	F38B4	997556	󳢴
E14B	F38B5	997557	󳢵
E14C	F38B6	997558	󳢶
E15	F38B7	997559	󳢷
E15A	F38B8	997560	󳢸
E15B	F38B9	997561	󳢹
E15C	F38BA	997562	󳢺
E16	F38BB	997563	󳢻
E16A	F38BC	997564	󳢼
E16B	F38BD	997565	󳢽
E16C	F38BE	997566	󳢾
E17	F38BF	997567	󳢿
E17A	F38C0	997568	󳣀
E18	F38C1	997569	󳣁
E19	F38C2	997570	󳣂
E20	F38C3	997571	󳣃
E20A	F38C4	997572	󳣄
E21	F38C5	997573	󳣅
E21A	F38C6	997574	󳣆
E21B	F38C7	997575	󳣇
E21C	F38C8	997576	󳣈
E21D	F38C9	997577	󳣉
E21E	F38CA	997578	󳣊
E22	F38CB	997579	󳣋
E22A	F38CC	997580	󳣌
E23	F38CD	997581	󳣍
E23A	F38CE	997582	󳣎
E24	F38CF	997583	󳣏
E24A	F38D0	997584	󳣐
E25	F38D1	997585	󳣑
E25A	F38D2	997586	󳣒
E25B	F38D3	997587	󳣓
E26	F38D4	997588	󳣔
E26A	F38D5	997589	󳣕
E27	F38D6	997590	󳣖
E28	F38D7	997591	󳣗
E28A	F38D8	997592	󳣘
E29	F38D9	997593	󳣙
E30	F38DA	997594	󳣚
E30A	F38DB	997595	󳣛
E30B	F38DC	997596	󳣜
E30C	F38DD	997597	󳣝
E31	F38DE	997598	󳣞
E31A	F38DF	997599	󳣟
E32	F38E0	997600	󳣠
E33	F38E1	997601	󳣡
E34	F38E2	997602	󳣢
E34A	F38E3	997603	󳣣
E34B	F38E4	997604	󳣤
E34C	F38E5	997605	󳣥
E35	F38E6	997606	󳣦
E36	F38E7	997607	󳣧
E36A	F38E8	997608	󳣨
E37	F38E9	997609	󳣩
E37A	F38EA	997610	󳣪
E37B	F38EB	997611	󳣫
E38	F38EC	997612	󳣬
E39	F38ED	997613	󳣭
E40	F38EE	997614	󳣮
E41	F38EF	997615	󳣯
E42	F38F0	997616	󳣰
E43	F38F1	997617	󳣱
E44	F38F2	997618	󳣲
E45	F38F3	997619	󳣳
E46	F38F4	997620	󳣴
E46A	F38F5	997621	󳣵
E47	F38F6	997622	󳣶
E48	F38F7	997623	󳣷
E49	F38F8	997624	󳣸
E50	F38F9	997625	󳣹
E51	F38FA	997626	󳣺
E51A	F38FB	997627	󳣻
E52	F38FC	997628	󳣼
E53	F38FD	997629	󳣽
E54	F38FE	997630	󳣾
E55	F38FF	997631	󳣿
E56	F3900	997632	󳤀
E57	F3901	997633	󳤁
E58	F3902	997634	󳤂
E58A	F3903	997635	󳤃
E59	F3904	997636	󳤄
E60	F3905	997637	󳤅
E61	F3906	997638	󳤆
E62	F3907	997639	󳤇
E63	F3908	997640	󳤈
E63A	F3909	997641	󳤉
E64	F390A	997642	󳤊
E65	F390B	997643	󳤋
E66	F390C	997644	󳤌
E67	F390D	997645	󳤍
E68	F390E	997646	󳤎
E68A	F390F	997647	󳤏
E69	F3910	997648	󳤐
E70	F3911	997649	󳤑
E71	F3912	997650	󳤒
E72	F3913	997651	󳤓
E72A	F3914	997652	󳤔
E73	F3915	997653	󳤕
E73A	F3916	997654	󳤖
E73B	F3917	997655	󳤗
E73C	F3918	997656	󳤘
E74	F3919	997657	󳤙
E74A	F391A	997658	󳤚
E74B	F391B	997659	󳤛
E75	F391C	997660	󳤜
E76	F391D	997661	󳤝
E76A	F391E	997662	󳤞
E77	F391F	997663	󳤟
E78	F3920	997664	󳤠
E78A	F3921	997665	󳤡
E79	F3922	997666	󳤢
E80	F3923	997667	󳤣
E80A	F3924	997668	󳤤
E80B	F3925	997669	󳤥
E81	F3926	997670	󳤦
E82	F3927	997671	󳤧
E83	F3928	997672	󳤨
E84	F3929	997673	󳤩
E85	F392A	997674	󳤪
E86	F392B	997675	󳤫
E86A	F392C	997676	󳤬
E87	F392D	997677	󳤭
E88	F392E	997678	󳤮
E89	F392F	997679	󳤯
E90	F3930	997680	󳤰
E91	F3931	997681	󳤱
E92	F3932	997682	󳤲
E92A	F3933	997683	󳤳
E92B	F3934	997684	󳤴
E92C	F3935	997685	󳤵
E92D	F3936	997686	󳤶
E93	F3937	997687	󳤷
E94	F3938	997688	󳤸
E94A	F3939	997689	󳤹
E94B	F393A	997690	󳤺
E95	F393B	997691	󳤻
E96	F393C	997692	󳤼
E97	F393D	997693	󳤽
E98	F393E	997694	󳤾
E99	F393F	997695	󳤿
E100	F3940	997696	󳥀
E100A	F3941	997697	󳥁
E100B	F3942	997698	󳥂
E100C	F3943	997699	󳥃
E101	F3944	997700	󳥄
E101A	F3945	997701	󳥅
E102	F3946	997702	󳥆
E102A	F3947	997703	󳥇
E102B	F3948	997704	󳥈
E102C	F3949	997705	󳥉
E103	F394A	997706	󳥊
E103A	F394B	997707	󳥋
E104	F394C	997708	󳥌
E105	F394D	997709	󳥍
E106	F394E	997710	󳥎
E107	F394F	997711	󳥏
E108	F3950	997712	󳥐
E108A	F3951	997713	󳥑
E109	F3952	997714	󳥒
E110	F3953	997715	󳥓
E110A	F3954	997716	󳥔
E111	F3955	997717	󳥕
E112	F3956	997718	󳥖
E112A	F3957	997719	󳥗
E113	F3958	997720	󳥘
E114	F3959	997721	󳥙
E116	F395A	997722	󳥚
E117	F395B	997723	󳥛
E118	F395C	997724	󳥜
E119	F395D	997725	󳥝
E120	F395E	997726	󳥞
E120A	F395F	997727	󳥟
E121	F3960	997728	󳥠
E121A	F3961	997729	󳥡
E122	F3962	997730	󳥢
E123	F3963	997731	󳥣
E124	F3964	997732	󳥤
E124A	F3965	997733	󳥥
E125	F3966	997734	󳥦
E126	F3967	997735	󳥧
E127	F3968	997736	󳥨
E128	F3969	997737	󳥩
E129	F396A	997738	󳥪
E130	F396B	997739	󳥫
E131	F396C	997740	󳥬
E132	F396D	997741	󳥭
E132A	F396E	997742	󳥮
E133	F396F	997743	󳥯
E133A	F3970	997744	󳥰
E133B	F3971	997745	󳥱
E133C	F3972	997746	󳥲
E133D	F3973	997747	󳥳
E134	F3974	997748	󳥴
E134A	F3975	997749	󳥵
E135	F3976	997750	󳥶
E136	F3977	997751	󳥷
E137	F3978	997752	󳥸
E137A	F3979	997753	󳥹
E138	F397A	997754	󳥺
E139	F397B	997755	󳥻
E139A	F397C	997756	󳥼
E140	F397D	997757	󳥽
E141	F397E	997758	󳥾
E141A	F397F	997759	󳥿
E142	F3980	997760	󳦀
E143	F3981	997761	󳦁
E143A	F3982	997762	󳦂
E143B	F3983	997763	󳦃
E144	F3984	997764	󳦄
E145	F3985	997765	󳦅
E145A	F3986	997766	󳦆
E145B	F3987	997767	󳦇
E146	F3988	997768	󳦈
E147	F3989	997769	󳦉
E147A	F398A	997770	󳦊
E148	F398B	997771	󳦋
E148A	F398C	997772	󳦌
E148B	F398D	997773	󳦍
E148C	F398E	997774	󳦎
E148D	F398F	997775	󳦏
E148E	F3990	997776	󳦐
E148F	F3991	997777	󳦑
E148G	F3992	997778	󳦒
E148H	F3993	997779	󳦓
E148I	F3994	997780	󳦔
E148J	F3995	997781	󳦕
E148K	F3996	997782	󳦖
E148L	F3997	997783	󳦗
E148M	F3998	997784	󳦘
E148N	F3999	997785	󳦙
E149	F399A	997786	󳦚
E149A	F399B	997787	󳦛
E150	F399C	997788	󳦜
E150A	F399D	997789	󳦝
E150B	F399E	997790	󳦞
E150C	F399F	997791	󳦟
E150D	F39A0	997792	󳦠
E150E	F39A1	997793	󳦡
E151	F39A2	997794	󳦢
E151A	F39A3	997795	󳦣
E151B	F39A4	997796	󳦤
E152	F39A5	997797	󳦥
E153	F39A6	997798	󳦦
E154	F39A7	997799	󳦧
E154A	F39A8	997800	󳦨
E155	F39A9	997801	󳦩
E156	F39AA	997802	󳦪
E157	F39AB	997803	󳦫
E157A	F39AC	997804	󳦬
E158	F39AD	997805	󳦭
E159	F39AE	997806	󳦮
E159A	F39AF	997807	󳦯
E159B	F39B0	997808	󳦰
E160	F39B1	997809	󳦱
E161	F39B2	997810	󳦲
E162	F39B3	997811	󳦳
E163	F39B4	997812	󳦴
E164	F39B5	997813	󳦵
E164A	F39B6	997814	󳦶
E165	F39B7	997815	󳦷
E166	F39B8	997816	󳦸
E167	F39B9	997817	󳦹
E168	F39BA	997818	󳦺
E169	F39BB	997819	󳦻
E170	F39BC	997820	󳦼
E171	F39BD	997821	󳦽
E172	F39BE	997822	󳦾
E173	F39BF	997823	󳦿
E174	F39C0	997824	󳧀
E174A	F39C1	997825	󳧁
E174B	F39C2	997826	󳧂
E174C	F39C3	997827	󳧃
E174D	F39C4	997828	󳧄
E174E	F39C5	997829	󳧅
E174F	F39C6	997830	󳧆
E175	F39C7	997831	󳧇
E176	F39C8	997832	󳧈
E177	F39C9	997833	󳧉
E177A	F39CA	997834	󳧊
E178	F39CB	997835	󳧋
E179	F39CC	997836	󳧌
E180	F39CD	997837	󳧍
E180A	F39CE	997838	󳧎
E181	F39CF	997839	󳧏
E182	F39D0	997840	󳧐
E183	F39D1	997841	󳧑
E184	F39D2	997842	󳧒
E185	F39D3	997843	󳧓
E186	F39D4	997844	󳧔
E187	F39D5	997845	󳧕
E188	F39D6	997846	󳧖
E189	F39D7	997847	󳧗
E190	F39D8	997848	󳧘
E191	F39D9	997849	󳧙
E191A	F39DA	997850	󳧚
E192	F39DB	997851	󳧛
E193	F39DC	997852	󳧜
E194	F39DD	997853	󳧝
E195	F39DE	997854	󳧞
E196	F39DF	997855	󳧟
E197	F39E0	997856	󳧠
E198	F39E1	997857	󳧡
E199	F39E2	997858	󳧢
E199A	F39E3	997859	󳧣
E200	F39E4	997860	󳧤
E200A	F39E5	997861	󳧥
E201	F39E6	997862	󳧦
E201A	F39E7	997863	󳧧
E202	F39E8	997864	󳧨
E202A	F39E9	997865	󳧩
E202B	F39EA	997866	󳧪
E202C	F39EB	997867	󳧫
E203	F39EC	997868	󳧬
E204	F39ED	997869	󳧭
E205	F39EE	997870	󳧮
E205A	F39EF	997871	󳧯
E206	F39F0	997872	󳧰
E206A	F39F1	997873	󳧱
E207	F39F2	997874	󳧲
E207A	F39F3	997875	󳧳
E208	F39F4	997876	󳧴
E209	F39F5	997877	󳧵
E210	F39F6	997878	󳧶
E211	F39F7	997879	󳧷
E211A	F39F8	997880	󳧸
E212	F39F9	997881	󳧹
E213	F39FA	997882	󳧺
E214	F39FB	997883	󳧻
E214A	F39FC	997884	󳧼
E214B	F39FD	997885	󳧽
E214C	F39FE	997886	󳧾
E215	F39FF	997887	󳧿
E215A	F3A00	997888	󳨀
E215B	F3A01	997889	󳨁
E215C	F3A02	997890	󳨂
E215D	F3A03	997891	󳨃
E215E	F3A04	997892	󳨄
E216	F3A05	997893	󳨅
E216A	F3A06	997894	󳨆
E216B	F3A07	997895	󳨇
E216C	F3A08	997896	󳨈
E216D	F3A09	997897	󳨉
E216E	F3A0A	997898	󳨊
E216F	F3A0B	997899	󳨋
E216G	F3A0C	997900	󳨌
E216H	F3A0D	997901	󳨍
E216I	F3A0E	997902	󳨎
E216J	F3A0F	997903	󳨏
E216K	F3A10	997904	󳨐
E216L	F3A11	997905	󳨑
E217	F3A12	997906	󳨒
E217A	F3A13	997907	󳨓
E218	F3A14	997908	󳨔
E218A	F3A15	997909	󳨕
E218B	F3A16	997910	󳨖
E218C	F3A17	997911	󳨗
E219	F3A18	997912	󳨘
E220	F3A19	997913	󳨙
E221	F3A1A	997914	󳨚
E222	F3A1B	997915	󳨛
E223	F3A1C	997916	󳨜
E224	F3A1D	997917	󳨝
E225	F3A1E	997918	󳨞
E226	F3A1F	997919	󳨟
E227	F3A20	997920	󳨠
E228	F3A21	997921	󳨡
E229	F3A22	997922	󳨢
E230	F3A23	997923	󳨣
E231	F3A24	997924	󳨤
E232	F3A25	997925	󳨥
E233	F3A26	997926	󳨦
E234	F3A27	997927	󳨧
E235	F3A28	997928	󳨨
E236	F3A29	997929	󳨩
E237	F3A2A	997930	󳨪
E238	F3A2B	997931	󳨫
E239	F3A2C	997932	󳨬
E240	F3A2D	997933	󳨭
E240A	F3A2E	997934	󳨮
E240B	F3A2F	997935	󳨯
E240C	F3A30	997936	󳨰
E241	F3A31	997937	󳨱
E242	F3A32	997938	󳨲
E243	F3A33	997939	󳨳
E244	F3A34	997940	󳨴
E245	F3A35	997941	󳨵
E246	F3A36	997942	󳨶
E247	F3A37	997943	󳨷
E248	F3A38	997944	󳨸
E249	F3A39	997945	󳨹
E250	F3A3A	997946	󳨺
E251	F3A3B	997947	󳨻
E252	F3A3C	997948	󳨼
E253	F3A3D	997949	󳨽
E254	F3A3E	997950	󳨾
E254A	F3A3F	997951	󳨿
E255	F3A40	997952	󳩀
E256	F3A41	997953	󳩁
E257	F3A42	997954	󳩂
E258	F3A43	997955	󳩃
E259	F3A44	997956	󳩄
E259A	F3A45	997957	󳩅
E260	F3A46	997958	󳩆
E261	F3A47	997959	󳩇
E262	F3A48	997960	󳩈
E263	F3A49	997961	󳩉
E264	F3A4A	997962	󳩊
E265	F3A4B	997963	󳩋
E266	F3A4C	997964	󳩌
E267	F3A4D	997965	󳩍
E268	F3A4E	997966	󳩎
E269	F3A4F	997967	󳩏
E270	F3A50	997968	󳩐
E271	F3A51	997969	󳩑
E272	F3A52	997970	󳩒
E273	F3A53	997971	󳩓
E274	F3A54	997972	󳩔
E275	F3A55	997973	󳩕
E276	F3A56	997974	󳩖
E277	F3A57	997975	󳩗
