 № 	English 	Aryan		Telugu 	Tamil 	Malayalam 	Kannada 	Tulu 	Gondi 	Konda-Dora 	Brahui
70	feather (rather not down) 		XXX BODY PARTS ---	ఈక (īka) 	இறகு (iraku) 	തൂവല് (/t̪uːʋalɨ̆/), തുവൽ- (/t̪uːʋal-/), പൂട (/puːʈa/) 	ಗರಿ 	 	 	 	
71	hair 			వెంట్రుకలు (veMṭrukalu), జుట్టు (juṭṭu) 	முடி (muṭi) 	മുടി (/muʈi/) (of head), പൂട (/puːʈa/) (of animal; not of head) 	ಕೂದಲು (kūdalu) 	 	 	 	
72	head 			తల (tala) 	தலை (talai) 	തല (/t̪ala/), മുടി (/muʈi/) (from head hair) 	ತಲೆ 	 	 	 	
73	ear 			చెవి (cevi) 	காது (kātu) 	ചെവി (/t͡ʃeʋi/), കാത് (/kaːt̪ɨ̆/) 	ಕಿವಿ 	 	 	 	 (xaf)
74	eye 	keyen		కన్ను (kannu), నేత్రం (netram) 	கண் (kaṇ) 	കണ്ണ് (/kaɳɳɨ̆/), കണ്‍- (/kaɳ-/), മിഴി (/miɻi/) 	ಕಣ್ಣು 	 	 	 	 (xan)
75	nose 			ముక్కు (mukku) 	மூக்கு (mūkku) 	മൂക്ക് (/muːkkɨ̆/) 	ಮೂಗು 	 	 	 	
76	mouth 			నోరు (nōru), మూతి (mūti) 	வாய் (vāy) 	വായ (/ʋaːja/), വാ (/ʋaː/) 	ಬಾಯಿ 	 	 	 	 (bâ)
77	tooth (rather not molar) 			పన్ను (pannu) 	பல் (pal) 	പല്ല് (/pallɨ̆/) 	ಹಲ್ಲು 	 	 	 	 (dantân)
78	tongue 			నాలుక (nāluka) 	நாக்கு (nākku) 	നാക്ക് (/n̪aːkkɨ̆/), നാവ് (/n̪aːʋɨ̆/), മൊഴി (/moɻi/) 	ನಾಲಗೆ 	 	 	 	 (dûî)
79	fingernail 			గోరు (gōru) 	நகம் (nagam) 	 () 	ಉಗುರು 	 	 	 	
80	foot 	పాదము (pādamu), అడుగు (aḍugu) 	+++	పాదము (pādamu), అడుగు (aḍugu) 	அடி (adi), பாதம் 	അടി (/aʈi/), കാലടി (/kaːlaʈi/) 	ಅಡಿ 	 	 	 	
81	leg 			కాలు (kālu) 	கால் (kāl) 	കാല് (/kaːlɨ̆/), കാൽ- (/kaːl-/) 	ಕಾಲು 	 	 	 	
82	knee 	kehle	~?	మోకాలు (mōkālu) 	மூட்டு (mooṭṭu) 	മുട്ട് (/muʈʈɨ̆/) 	ಮಂಡಿ 	 	 	 	
83	hand 	கை (kai) 	khand, kaf…	చెయ్యి (ceyyi), చేయి (cēyi) 	கை (kai) 	കൈ (/kaɪ/) 	ಕೈ 	 	 	 	 (dû)
84	wing 		<	రెక్క (rekka) 	இறக்கை (irakkai) 	ചിറക് (/t͡ʃiɾakɨ̆/) 	ರೆಕ್ಕೆ 	 	 	 	 (bâl)
85	belly 	పొట్ట (poṭṭa), కడుపు (kaḍupu) 	;)	పొట్ట (poṭṭa), కడుపు (kaḍupu) 	தொந்தி(tonthi) 	വയറ് (/ʋajaɾɨ̆/), വയർ (/ʋajaɾ/), പള്ള (/paɭɭa/), വട്ടി (/ʋaʈʈi/), പേറ്റ് (/peːrrɨ̆/) 	ಹೊಟ್ಟೆ 	 	 	 	
